FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
2114839		Mono		778119
2114841	CXCR3	CXCR3: viable	ANA76	778120
2114842	singlet	singlets		778120
2114845	CXCR3+	CXCR3+	ANA76	778120
2114847		Activated T: viable		778122
2114851	lymphocyte	Lymph		778123
2114853	singlet	singlets		778124
2114854	lymphocyte	Lymph		778124
2114873	CD38+	Q1: CD38+	ANA808	778127
2114901	singlet	singlets		778132
2114902	lymphocyte	Lymph		778132
2114905	PD1+	PD1+	ANA818	778132
2114907	singlet	singlets		778133
2114917	CD8+	CD8+	ANA810	778134
2114922	lymphocyte	Lymph		778135
2114924	CD8+	CD8+	ANA810	778135
2114971	CD27+	Q1: CD27+	ANA40	778145
2114972		T cell: viable		778146
2114976	CD4+	CD4+	ANA41	778146
2114989	CD3+	CD3+	ANA809	778148
2114995	lymphocyte	Lymph		778149
2114999	singlet	singlets		778150
2115015	CD45RA-	Q1: CD45RA-	ANA816	778152
2115024		T cell: viable		778154
2115029	CD45RA+	Q3: CD45RA+	ANA816	778154
2115032	singlet	singlets		778155
2115036	CD45RA-	Q4: CD45RA-	ANA816	778155
2115043	lymphocyte	Lymph		778158
2115046	lymphocyte	Lymph		778159
2115050	lymphocyte	Lymph		778160
2115054	singlet	singlets		778161
2115055	lymphocyte	Lymph		778161
2115057	CD8+	CD8+	ANA810	778161
2115058	CD314-	Q1: CD314-	ANA886	778161
2115065	CD314+	Q2: CD314+	ANA886	778162
2115080	CD94-	Q4: CD94-	ANA884	778164
2115096	CD3+	CD3+	ANA809	778167
2115101	singlet	singlets		778168
2115105	CD314+	Q3: CD314+	ANA886	778168
2115115	singlet	singlets		778170
2115127	CD16+	CD16+	ANA811	778172
2115128	CD56+	CD56+	ANA815	778172
2115134	CD56+	CD56+	ANA815	778173
2115139	CD3-	CD3-	ANA809	778174
2115142	CD314-	Q1: CD314-	ANA886	778174
2115143	CD94+	Q1: CD94+	ANA884	778174
2115148	CD16+	CD16+	ANA811	778175
2115151	CD94+	Q2: CD94+	ANA884	778175
2115153	singlet	singlets		778176
2115158	CD314+	Q3: CD314+	ANA886	778176
2115164	CD16+	CD16+	ANA811	778177
2115165	CD56+	CD56+	ANA815	778177
2115171	viable	B cell: viable		778180
2115179	singlet	singlets		778182
2115184	viable	B cell: viable		778183
2115187	CD3-	CD3-	ANA809	778183
2115193	singlet	singlets		778184
2115210	lymphocyte	Lymph		778186
2115223	CD27+	Q2: CD27+	ANA40	778187
2115237	CD20+	CD20+	ANA806	778189
2115241	singlet	singlets		778190
2115242	lymphocyte	Lymph		778190
2115243	CD3-	CD3-	ANA809	778190
2115248	CD3-	CD3-	ANA809	778191
2115253		Treg: viable		778193
2115258		Treg: viable		778195
2115269	lymphocyte	Lymph		778197
2115270	CD3+	CD3+	ANA809	778197
2115298		Treg: viable		778201
2115309	lymphocyte	Lymph		778202
2115332	lymphocyte	Lymph		778207
2115333	CXCR3	CXCR3 FMO: viable	ANA76	778208
2115370	CXCR3	CXCR3 FMO: viable	ANA76	778215
2115372	lymphocyte	Lymph		778215
2115395	singlet	singlets		778220
2115411	singlet	singlets		778225
2115414	CD56+	CD56+	ANA815	778225
2115418	lymphocyte	Lymph		778226
2115419	CD3+	CD3+	ANA809	778226
2115422	lymphocyte	Lymph		778227
2115434	CD3+	CD3+	ANA809	778229
2115436	CXCR3	CXCR3: viable	ANA76	778230
2115440	CD8+	CD8+	ANA810	778230
2115459	CXCR3	CXCR3: viable	ANA76	778234
2115460	singlet	singlets		778234
2115463	singlet	singlets		778235
2115475	singlet	singlets		778239
2115487	singlet	singlets		778242
2115497	HLADR-	Q1: HLADR-	ANA812	778243
2115498	CD38+	Q1: CD38+	ANA808	778243
2115500	singlet	singlets		778244
2115506		Activated T: viable		778245
2115510	CD4+	CD4+	ANA41	778245
2115514	singlet	singlets		778246
2115520		Activated T: viable		778247
2115539	singlet	singlets		778250
2115545		Activated T: viable		778251
2115555	CD3+	CD3+	ANA809	778252
2115560	singlet	singlets		778253
2115576	CD3+	CD3+	ANA809	778258
2115582	CD4+	CD4+	ANA41	778259
2115585	singlet	singlets		778260
2115603	CD27+	Q2: CD27+	ANA40	778262
2115605	singlet	singlets		778263
2115606	lymphocyte	Lymph		778263
2115615	CD4+	CD4+	ANA41	778264
2115620	lymphocyte	Lymph		778265
2115633	CD8+	CD8+	ANA810	778267
2115636	singlet	singlets		778268
2115637	lymphocyte	Lymph		778268
2115643	singlet	singlets		778269
2115656		T cell: viable		778271
2115657	singlet	singlets		778271
2115688	CD3+	CD3+	ANA809	778278
2115689	CD8+	CD8+	ANA810	778278
2115695	CD3+	CD3+	ANA809	778279
2115712	singlet	singlets		778282
2115723	CD314+	Q2: CD314+	ANA886	778283
2115736	CD8-	CD8-	ANA810	778285
2115740	singlet	singlets		778286
2115744	viable	NK-NKT: viable		778287
2115745	singlet	singlets		778287
2115748	viable	NK-NKT: viable		778288
2115763	lymphocyte	Lymph		778290
2115776	CD94+	Q2: CD94+	ANA884	778291
2115779	lymphocyte	Lymph		778292
2115800	singlet	singlets		778297
2115814	CD20+	CD20+	ANA806	778299
2115815	CD24+	CD24+	ANA807	778299
2115825	viable	B cell: viable		778301
2115835	lymphocyte	Lymph		778302
2115850	singlet	singlets		778304
2115856	CD27-	Q3: CD27-	ANA40	778304
2115863	IgD-	Q4: IgD-	ANA813	778305
2115867	lymphocyte	Lymph		778306
2115870	viable	B cell: viable		778307
2115880		Treg: viable		778310
2115883		Treg: viable		778311
2115887		Treg: viable		778312
2115888	singlet	singlets		778312
2115891	CD4+	CD4+	ANA41	778312
2115898		Treg: viable		778314
2115899	singlet	singlets		778314
2115902	CD4+	CD4+	ANA41	778314
2115914		Treg: viable		778316
2115927	CD4+	CD4+	ANA41	778317
2115935	CD3+	CD3+	ANA809	778318
2115938	CD127low	CD127low	ANA182	778318
2115946		Treg: viable		778320
2115951	CD161+	CD161+	ANA883	778320
2115954	singlet	singlets		778322
2115974	singlet	singlets		778327
2115979	singlet	singlets		778328
2115985	singlet	singlets		778329
2115996	singlet	singlets		778331
2116020	singlet	singlets		778336
2116025	CXCR3	CXCR3: viable	ANA76	778338
2116033	CD16+	CD16+	ANA811	778340
2116038	CD16+	CD16+	ANA811	778341
2116055	CXCR3+	CXCR3+	ANA76	778344
2116058	lymphocyte	Lymph		778345
2116062	singlet	singlets		778346
2116063	lymphocyte	Lymph		778346
2116064	CD3+	CD3+	ANA809	778346
2116066	CXCR3+	CXCR3+	ANA76	778346
2116068	singlet	singlets		778347
2116072	singlet	singlets		778348
2116077	CXCR3	CXCR3: viable	ANA76	778349
2116082	CD20+	CD20+	ANA806	778349
2116083	CXCR3+	CXCR3+	ANA76	778349
2116089		Mono		778351
2116099		Activated T: viable		778355
2116116	PD1+	PD1+	ANA818	778358
2116120	CD3+	CD3+	ANA809	778359
2116121	CD4+	CD4+	ANA41	778359
2116125	singlet	singlets		778360
2116131		Activated T: viable		778361
2116135	CD4+	CD4+	ANA41	778361
2116147	lymphocyte	Lymph		778363
2116149	CD8+	CD8+	ANA810	778363
2116150		Activated T: viable		778364
2116154	CD8+	CD8+	ANA810	778364
2116167	CD8+	CD8+	ANA810	778366
2116196	lymphocyte	Lymph		778373
2116212	CD3+	CD3+	ANA809	778376
2116217	lymphocyte	Lymph		778377
2116225	CD3+	CD3+	ANA809	778378
2116228	CD27+	Q2: CD27+	ANA40	778378
2116236		T cell: viable		778380
2116238	lymphocyte	Lymph		778380
2116239	CD3+	CD3+	ANA809	778380
2116253	CD28+	CD28+	ANA863	778382
2116254		T cell: viable		778383
2116258	CD8+	CD8+	ANA810	778383
2116268	singlet	singlets		778385
2116300	lymphocyte	Lymph		778392
2116328	CD8+	CD8+	ANA810	778396
2116338	lymphocyte	Lymph		778398
2116341	CD314-	Q1: CD314-	ANA886	778398
2116349	CD94+	Q2: CD94+	ANA884	778399
2116352	lymphocyte	Lymph		778400
2116359	lymphocyte	Lymph		778401
2116375	lymphocyte	Lymph		778404
2116377	CD16+	CD16+	ANA811	778404
2116380	singlet	singlets		778405
2116386	viable	NK-NKT: viable		778406
2116390	CD16+	CD16+	ANA811	778406
2116397	CD3-	CD3-	ANA809	778407
2116415	CD56+	CD56+	ANA815	778409
2116416	CD314-	Q4: CD314-	ANA886	778409
2116427	CD3-	CD3-	ANA809	778413
2116442	viable	B cell: viable		778416
2116453	CD3-	CD3-	ANA809	778417
2116479	CD20+	CD20+	ANA806	778420
2116486	CD19+	CD19+	ANA805	778421
2116494	CD20-	CD20-	ANA806	778422
2116506	singlet	singlets		778426
2116514	lymphocyte	Lymph		778428
2116517		Treg: viable		778429
2116526	CD3+	CD3+	ANA809	778430
2116528	IL2RAhi	CD25hi	ANA163	778430
2116531	singlet	singlets		778431
2116543	CD4+	CD4+	ANA41	778432
2116565	CD45RA-	Q4: CD45RA-	ANA816	778434
2116591	CD16+	CD16+	ANA811	778441
2116592	CD56+	CD56+	ANA815	778441
2116596	lymphocyte	Lymph		778442
2116607	CD4+	CD4+	ANA41	778444
2116611	lymphocyte	Lymph		778445
2116617	CD3+	CD3+	ANA809	778446
2116621	singlet	singlets		778447
2116622	lymphocyte	Lymph		778447
2116630	CXCR3	CXCR3 FMO: viable	ANA76	778449
2116633	CD3-	CD3-	ANA809	778449
2116636	CXCR3+	CXCR3+	ANA76	778449
2116638	singlet	singlets		778450
2116653	singlet	singlets		778455
2116655	CXCR3	CXCR3: viable	ANA76	778456
2116660	CXCR3	CXCR3: viable	ANA76	778457
2116683	lymphocyte	Lymph		778461
2116695	CD3-	CD3-	ANA809	778463
2116703	singlet	singlets		778465
2116721		Activated T: viable		778469
2116726	lymphocyte	Lymph		778471
2116727		Activated T: viable		778472
2116738	lymphocyte	Lymph		778474
2116785	CD8+	CD8+	ANA810	778481
2116818	lymphocyte	Lymph		778488
2116827	CD4+	CD4+	ANA41	778490
2116831	CD3+	CD3+	ANA809	778491
2116840		T cell: viable		778493
2116841	singlet	singlets		778493
2116849	lymphocyte	Lymph		778494
2116856	lymphocyte	Lymph		778495
2116864	CD3+	CD3+	ANA809	778496
2116868		T cell: viable		778497
2116876	CD3+	CD3+	ANA809	778498
2116895	CD3+	CD3+	ANA809	778501
2116903	CD8+	CD8+	ANA810	778502
2116912	CD27-	Q4: CD27-	ANA40	778503
2116915	singlet	singlets		778505
2116918	lymphocyte	Lymph		778506
2116919	viable	NK-NKT: viable		778507
2116940	CD314+	Q2: CD314+	ANA886	778510
2116943	singlet	singlets		778511
2116952	CD3+	CD3+	ANA809	778512
2116961	viable	NK-NKT: viable		778514
2116965	CD8-	CD8-	ANA810	778514
2116970	lymphocyte	Lymph		778515
2116974	CD94+	Q2: CD94+	ANA884	778515
2116982	viable	NK-NKT: viable		778517
2116984	lymphocyte	Lymph		778517
2116994	viable	NK-NKT: viable		778519
2116998	viable	NK-NKT: viable		778520
2117001	CD3-	CD3-	ANA809	778520
2117008	CD16+	CD16+	ANA811	778521
2117011	viable	NK-NKT: viable		778522
2117025	CD314+	Q2: CD314+	ANA886	778523
2117029	lymphocyte	Lymph		778524
2117034	CD94-	Q3: CD94-	ANA884	778524
2117043	viable	B cell: viable		778526
2117054	singlet	singlets		778530
2117066	CD38+	CD38+	ANA808	778531
2117075	viable	B cell: viable		778533
2117077	lymphocyte	Lymph		778533
2117086	CD3-	CD3-	ANA809	778534
2117093	lymphocyte	Lymph		778535
2117106	CD27-	Q3: CD27-	ANA40	778536
2117113	IgD-	Q4: IgD-	ANA813	778537
2117120	viable	B cell: viable		778539
2117121	singlet	singlets		778539
2117132	lymphocyte	Lymph		778542
2117141	CD4+	CD4+	ANA41	778544
2117143	singlet	singlets		778545
2117146	CD4+	CD4+	ANA41	778545
2117148		Treg: viable		778546
2117168	CD4+	CD4+	ANA41	778548
2117174	singlet	singlets		778549
2117186	CD4+	CD4+	ANA41	778550
2117199	CD3+	CD3+	ANA809	778552
2117200	CD8+	CD8+	ANA810	778552
2117201	CD161+	CD161+	ANA883	778552
2117202	CXCR3	CXCR3 FMO: viable	ANA76	778553
2117210	lymphocyte	Lymph		778556
2117213	CXCR3	CXCR3 FMO: viable	ANA76	778557
2117229	singlet	singlets		778560
2117244	CXCR3+	CXCR3+	ANA76	778562
2117253	CD19+	CD19+	ANA805	778564
2117262	CXCR3	CXCR3 FMO: viable	ANA76	778566
2117265	CXCR3	CXCR3 FMO: viable	ANA76	778567
2117284	CD56+	CD56+	ANA815	778572
2117291	CXCR3	CXCR3: viable	ANA76	778574
2117294	CD3+	CD3+	ANA809	778574
2117312	singlet	singlets		778578
2117334	CXCR3	CXCR3: viable	ANA76	778582
2117340	SIGLEC-3+	CD33+	ANA864	778583
2117341	CXCR3	CXCR3: viable	ANA76	778584
2117344	SIGLEC-3+	CD33+	ANA864	778584
2117351	lymphocyte	Lymph		778587
2117354	lymphocyte	Lymph		778588
2117356		Activated T: viable		778589
2117364	CD3+	CD3+	ANA809	778590
2117369	lymphocyte	Lymph		778591
2117388		Activated T: viable		778594
2117393	HLADR-	Q4: HLADR-	ANA812	778594
2117403	CD3+	CD3+	ANA809	778596
2117421	singlet	singlets		778599
2117425	HLADR+	Q3: HLADR+	ANA812	778599
2117428	singlet	singlets		778600
2117435	singlet	singlets		778601
2117437		TCRgd+		778601
2117438		T cell: viable		778602
2117442	singlet	singlets		778604
2117460	singlet	singlets		778608
2117462	CD3+	CD3+	ANA809	778608
2117481	lymphocyte	Lymph		778611
2117491	CD45RA-	Q4: CD45RA-	ANA816	778612
2117498		T cell: viable		778614
2117515	CD45RA-	Q1: CD45RA-	ANA816	778616
2117519	lymphocyte	Lymph		778617
2117527	CD3+	CD3+	ANA809	778618
2117530	CD27-	Q3: CD27-	ANA40	778618
2117536	CD45RA-	Q4: CD45RA-	ANA816	778619
2117543	lymphocyte	Lymph		778622
2117555	lymphocyte	Lymph		778625
2117560	viable	NK-NKT: viable		778626
2117568	singlet	singlets		778627
2117570	CD3+	CD3+	ANA809	778627
2117576	lymphocyte	Lymph		778628
2117579	CD314-	Q4: CD314-	ANA886	778628
2117589	CD3+	CD3+	ANA809	778630
2117596	CD3+	CD3+	ANA809	778631
2117602	lymphocyte	Lymph		778632
2117604	CD8-	CD8-	ANA810	778632
2117612	CD314-	Q4: CD314-	ANA886	778633
2117631	lymphocyte	Lymph		778637
2117632	CD3-	CD3-	ANA809	778637
2117640	CD16+	CD16+	ANA811	778638
2117645	singlet	singlets		778639
2117650	CD314+	Q2: CD314+	ANA886	778639
2117651	CD94+	Q2: CD94+	ANA884	778639
2117658	CD314+	Q3: CD314+	ANA886	778640
2117661	singlet	singlets		778641
2117668	viable	B cell: viable		778642
2117675	singlet	singlets		778645
2117678	viable	B cell: viable		778646
2117679	singlet	singlets		778646
2117698	CD24+	CD24+	ANA807	778648
2117704	CD19+	CD19+	ANA805	778649
2117706	CD24-	CD24-	ANA807	778649
2117707	CD38+	CD38+	ANA808	778649
2117716	viable	B cell: viable		778651
2117720	CD19+	CD19+	ANA805	778651
2117736	CD19+	CD19+	ANA805	778653
2117739	CD27-	Q4: CD27-	ANA40	778653
2117743	CD3-	CD3-	ANA809	778654
2117754	singlet	singlets		778657
2117758		Treg: viable		778659
2117770	CD3+	CD3+	ANA809	778661
2117772	CD161+	CD161+	ANA883	778661
2117795	CD127low	CD127low	ANA182	778664
2117796	CD161+	Q2: CD161+	ANA883	778664
2117808	singlet	singlets		778666
2117828	CXCR3	CXCR3 FMO: viable	ANA76	778670
2117848	CXCR3	CXCR3 FMO: viable	ANA76	778675
2117853	CXCR3	CXCR3 FMO: viable	ANA76	778676
2117863	CD8+	CD8+	ANA810	778677
2117865	singlet	singlets		778678
2117869	CXCR3+	CXCR3+	ANA76	778678
2117870	CXCR3	CXCR3 FMO: viable	ANA76	778679
2117872	lymphocyte	Lymph		778679
2117890	CXCR3	CXCR3 FMO: viable	ANA76	778683
2117901	singlet	singlets		778686
2117903	singlet	singlets		778687
2117933	lymphocyte	Lymph		778693
2117944	lymphocyte	Lymph		778695
2117946	CXCR3	CXCR3: viable	ANA76	778696
2117962	CXCR3	CXCR3: viable	ANA76	778699
2117980	CD3+	CD3+	ANA809	778704
2117991	PD1+	PD1+	ANA818	778706
2118015	lymphocyte	Lymph		778710
2118036	HLADR-	Q1: HLADR-	ANA812	778713
2118086	lymphocyte	Lymph		778724
2118097		T cell: viable		778726
2118105	singlet	singlets		778727
2118117	CD27-	Q4: CD27-	ANA40	778728
2118137	lymphocyte	Lymph		778732
2118138	CD3+	CD3+	ANA809	778732
2118164	viable	NK-NKT: viable		778737
2118166	viable	NK-NKT: viable		778738
2118187	lymphocyte	Lymph		778742
2118197	CD314+	Q3: CD314+	ANA886	778743
2118202	CD3+	CD3+	ANA809	778744
2118209	CD3+	CD3+	ANA809	778745
2118214	CD3+	CD3+	ANA809	778746
2118234	lymphocyte	Lymph		778749
2118246	lymphocyte	Lymph		778751
2118255	singlet	singlets		778753
2118283	CD314+	Q3: CD314+	ANA886	778756
2118292	CD94-	Q4: CD94-	ANA884	778757
2118296	viable	B cell: viable		778760
2118300	singlet	singlets		778761
2118307	CD19+	CD19+	ANA805	778762
2118308	CD20+	CD20+	ANA806	778762
2118317	viable	B cell: viable		778764
2118330	CD20+	CD20+	ANA806	778765
2118335	lymphocyte	Lymph		778766
2118338	CD20+	CD20+	ANA806	778766
2118353	CD19+	CD19+	ANA805	778768
2118357	viable	B cell: viable		778769
2118360	CD3-	CD3-	ANA809	778769
2118364	CD27-	Q4: CD27-	ANA40	778769
2118374	CD20-	CD20-	ANA806	778771
2118379	singlet	singlets		778773
2118392		Treg: viable		778777
2118401	CD3+	CD3+	ANA809	778778
2118411	CD127low	CD127low	ANA182	778779
2118418	CD4+	CD4+	ANA41	778780
2118421	CD161+	Q2: CD161+	ANA883	778780
2118423		Treg: viable		778781
2118431	CD45RA-	Q3: CD45RA-	ANA816	778781
2118432		Treg: viable		778782
2118433	singlet	singlets		778782
2118441		Treg: viable		778783
2118448	lymphocyte	Lymph		778784
2118455	CXCR3	CXCR3 FMO: viable	ANA76	778787
2118461	CD16+	CD16+	ANA811	778788
2118465	lymphocyte	Lymph		778789
2118473	CXCR3	CXCR3 FMO: viable	ANA76	778791
2118474	singlet	singlets		778791
2118483	CXCR3+	CXCR3+	ANA76	778792
2118489	CXCR3	CXCR3 FMO: viable	ANA76	778794
2118493	CD8+	CD8+	ANA810	778794
2118506	singlet	singlets		778797
2118507	lymphocyte	Lymph		778797
2118514		Mono		778798
2118530	CXCR3	CXCR3: viable	ANA76	778804
2118531	singlet	singlets		778804
2118568	singlet	singlets		778811
2118574	CD3-	CD3-	ANA809	778812
2118583	CXCR3+	CXCR3+	ANA76	778813
2118589		Mono		778815
2118597		Activated T: viable		778818
2118602		Activated T: viable		778820
2118607	singlet	singlets		778821
2118628	CD4+	CD4+	ANA41	778824
2118649	CD8+	CD8+	ANA810	778827
2118662	CD38+	Q1: CD38+	ANA808	778829
2118669	CD38+	Q2: CD38+	ANA808	778830
2118683	CD38-	Q4: CD38-	ANA808	778832
2118724	lymphocyte	Lymph		778842
2118729		T cell: viable		778843
2118738	lymphocyte	Lymph		778844
2118742	CD27-	Q4: CD27-	ANA40	778844
2118790	singlet	singlets		778853
2118800	lymphocyte	Lymph		778856
2118812	lymphocyte	Lymph		778858
2118816	CD94+	Q2: CD94+	ANA884	778858
2118825	singlet	singlets		778860
2118846	CD3+	CD3+	ANA809	778863
2118848	CD314+	Q2: CD314+	ANA886	778863
2118864	viable	NK-NKT: viable		778866
2118866	lymphocyte	Lymph		778866
2118871	lymphocyte	Lymph		778867
2118901	CD94+	Q2: CD94+	ANA884	778871
2118911	singlet	singlets		778873
2118922	singlet	singlets		778876
2118933	CD20+	CD20+	ANA806	778878
2118935	singlet	singlets		778879
2118940	CD24+	CD24+	ANA807	778879
2118946	CD19+	CD19+	ANA805	778880
2118948	CD24+	CD24+	ANA807	778880
2118960	lymphocyte	Lymph		778882
2118967	singlet	singlets		778883
2118972	IgD+	Q2: IgD+	ANA813	778883
2118973	CD27+	Q2: CD27+	ANA40	778883
2118974	viable	B cell: viable		778884
2118975	singlet	singlets		778884
2118987	CD20+	CD20+	ANA806	778885
2119007	lymphocyte	Lymph		778890
2119017		Treg: viable		778893
2119030		Treg: viable		778895
2119060	CD3+	CD3+	ANA809	778898
2119070	CD8+	CD8+	ANA810	778899
2119081	singlet	singlets		778903
2119102	CD4+	CD4+	ANA41	778907
2119103	CXCR3	CXCR3 FMO: viable	ANA76	778908
2119109	CXCR3	CXCR3 FMO: viable	ANA76	778909
2119112	CD3+	CD3+	ANA809	778909
2119117	CD3+	CD3+	ANA809	778910
2119127	CD3-	CD3-	ANA809	778912
2119133	CD3-	CD3-	ANA809	778913
2119134	CD19+	CD19+	ANA805	778913
2119136	CXCR3+	CXCR3+	ANA76	778913
2119170	CXCR3	CXCR3: viable	ANA76	778923
2119172	lymphocyte	Lymph		778923
2119181	CXCR3	CXCR3: viable	ANA76	778925
2119190	CD8+	CD8+	ANA810	778926
2119192	CXCR3	CXCR3: viable	ANA76	778927
2119197	singlet	singlets		778928
2119198	lymphocyte	Lymph		778928
2119200	CD19+	CD19+	ANA805	778928
2119214		Mono		778931
2119218		Mono		778932
2119239	CD3+	CD3+	ANA809	778938
2119243	singlet	singlets		778939
2119259	CD3+	CD3+	ANA809	778941
2119261	HLADR+	Q3: HLADR+	ANA812	778941
2119262	CD38-	Q3: CD38-	ANA808	778941
2119273	CD3+	CD3+	ANA809	778943
2119274	CD8+	CD8+	ANA810	778943
2119275		Activated T: viable		778944
2119276	singlet	singlets		778944
2119280	PD1+	PD1+	ANA818	778944
2119286	HLADR-	Q1: HLADR-	ANA812	778945
2119299	CD8+	CD8+	ANA810	778947
2119307	HLADR-	Q4: HLADR-	ANA812	778948
2119314		T cell: viable		778951
2119319		T cell: viable		778953
2119321	lymphocyte	Lymph		778953
2119323		T cell: viable		778954
2119329	singlet	singlets		778955
2119330	lymphocyte	Lymph		778955
2119336	lymphocyte	Lymph		778956
2119339	CD85J+	CD85j+	ANA888	778956
2119347		T cell: viable		778958
2119356	lymphocyte	Lymph		778959
2119367	CD27-	Q4: CD27-	ANA40	778960
2119376	CD3+	CD3+	ANA809	778962
2119381	lymphocyte	Lymph		778963
2119382	CD3+	CD3+	ANA809	778963
2119386	singlet	singlets		778964
2119390	CD45RA-	Q1: CD45RA-	ANA816	778964
2119411	CD45RA-	Q4: CD45RA-	ANA816	778967
2119413	viable	NK-NKT: viable		778968
2119416	viable	NK-NKT: viable		778970
2119421	lymphocyte	Lymph		778971
2119423	viable	NK-NKT: viable		778972
2119442	viable	NK-NKT: viable		778975
2119444	lymphocyte	Lymph		778975
2119447	CD314+	Q3: CD314+	ANA886	778975
2119485	CD3+	CD3+	ANA809	778981
2119491	lymphocyte	Lymph		778982
2119510	HLADR+	HLADR+	ANA812	778985
2119519	viable	NK-NKT: viable		778987
2119540	CD56+	CD56+	ANA815	778989
2119545	singlet	singlets		778991
2119552	CD3-	CD3-	ANA809	778993
2119564	CD20+	CD20+	ANA806	778995
2119570	CD3-	CD3-	ANA809	778996
2119576	singlet	singlets		778997
2119582	CD38+	CD38+	ANA808	778997
2119585	lymphocyte	Lymph		778998
2119588	CD20+	CD20+	ANA806	778998
2119589	IgD-	Q1: IgD-	ANA813	778998
2119592	singlet	singlets		778999
2119617	lymphocyte	Lymph		779002
2119623	CD3-	CD3-	ANA809	779003
2119629	singlet	singlets		779005
2119630		Treg: viable		779006
2119635	lymphocyte	Lymph		779007
2119636	CD3+	CD3+	ANA809	779007
2119641	CD4+	CD4+	ANA41	779008
2119648		Treg: viable		779010
2119656	singlet	singlets		779011
2119663	CD45RA+	Q1: CD45RA+	ANA816	779011
2119664		Treg: viable		779012
2119678	IL2RAhi	CD25hi	ANA163	779013
2119691		Treg: viable		779015
2119701	CD161+	CD161+	ANA883	779016
2119705	CXCR3	CXCR3 FMO: viable	ANA76	779019
2119710	lymphocyte	Lymph		779020
2119712	CD56+	CD56+	ANA815	779020
2119715	lymphocyte	Lymph		779021
2119736	lymphocyte	Lymph		779025
2119745	CXCR3	CXCR3 FMO: viable	ANA76	779027
2119746	singlet	singlets		779027
2119754	CD20+	CD20+	ANA806	779028
2119757	lymphocyte	Lymph		779029
2119763	singlet	singlets		779030
2119771		Mono		779032
2119774	CXCR3	CXCR3: viable	ANA76	779033
2119777	CXCR3	CXCR3: viable	ANA76	779035
2119780	CXCR3	CXCR3: viable	ANA76	779036
2119782	lymphocyte	Lymph		779036
2119783	CD16+	CD16+	ANA811	779036
2119799	CD4+	CD4+	ANA41	779039
2119805	CXCR3+	CXCR3+	ANA76	779040
2119821	CXCR3	CXCR3: viable	ANA76	779044
2119846		Activated T: viable		779049
2119849		Activated T: viable		779051
2119851	lymphocyte	Lymph		779051
2119852		Activated T: viable		779052
2119878	CD4+	CD4+	ANA41	779056
2119887	CD38-	Q3: CD38-	ANA808	779057
2119894	CD38-	Q4: CD38-	ANA808	779058
2119897	lymphocyte	Lymph		779059
2119899	CD8+	CD8+	ANA810	779059
2119909	CD3+	CD3+	ANA809	779061
2119926	CD38-	Q3: CD38-	ANA808	779063
2119932	HLADR-	Q4: HLADR-	ANA812	779064
2119934		Activated T: viable		779065
2119960	singlet	singlets		779072
2119968	CD3+	CD3+	ANA809	779073
2119992	CD27-	Q4: CD27-	ANA40	779076
2119994	singlet	singlets		779077
2120003	CD28+	CD28+	ANA863	779078
2120005	singlet	singlets		779079
2120015	CD45RA-	Q1: CD45RA-	ANA816	779080
2120020	CD3+	CD3+	ANA809	779081
2120026	lymphocyte	Lymph		779082
2120028	CD8+	CD8+	ANA810	779082
2120032	singlet	singlets		779083
2120034	CD3+	CD3+	ANA809	779083
2120036	CD45RA-	Q4: CD45RA-	ANA816	779083
2120040	singlet	singlets		779085
2120044	viable	NK-NKT: viable		779087
2120053	viable	NK-NKT: viable		779089
2120054	singlet	singlets		779089
2120071	CD8+	CD8+	ANA810	779091
2120101	singlet	singlets		779096
2120105	CD314+	Q3: CD314+	ANA886	779096
2120106	CD94-	Q3: CD94-	ANA884	779096
2120111	CD8-	CD8-	ANA810	779097
2120117	CD3+	CD3+	ANA809	779098
2120141	CD56+	CD56+	ANA815	779102
2120145	singlet	singlets		779103
2120150	CD314+	Q2: CD314+	ANA886	779103
2120154	lymphocyte	Lymph		779104
2120161	singlet	singlets		779105
2120164	CD16+	CD16+	ANA811	779105
2120174	viable	B cell: viable		779109
2120176	lymphocyte	Lymph		779109
2120184	viable	B cell: viable		779111
2120192	viable	B cell: viable		779112
2120194	lymphocyte	Lymph		779112
2120204	CD19+	CD19+	ANA805	779113
2120207	CD38+	CD38+	ANA808	779113
2120223	CD27+	Q2: CD27+	ANA40	779115
2120256	singlet	singlets		779122
2120266	CD4+	CD4+	ANA41	779124
2120270	CD3+	CD3+	ANA809	779125
2120277	CD4+	CD4+	ANA41	779126
2120305	CD161+	Q3: CD161+	ANA883	779129
2120337	CD56+	CD56+	ANA815	779136
2120340	lymphocyte	Lymph		779137
2120346	lymphocyte	Lymph		779138
2120350	lymphocyte	Lymph		779139
2120357	CD4+	CD4+	ANA41	779140
2120358	CXCR3+	CXCR3+	ANA76	779140
2120367	CD3+	CD3+	ANA809	779142
2120382	lymphocyte	Lymph		779145
2120392		Mono		779147
2120393	SIGLEC-3+	CD33+	ANA864	779147
2120402	CXCR3	CXCR3: viable	ANA76	779151
2120407	lymphocyte	Lymph		779152
2120415	CXCR3+	CXCR3+	ANA76	779153
2120422	lymphocyte	Lymph		779155
2120426	singlet	singlets		779156
2120435	CD8+	CD8+	ANA810	779157
