BIOSAMPLE_ACCESSION	EXPSAMPLE_ACCESSION
BS631604	ES571736
BS631605	ES571737
BS631611	ES571743
BS631617	ES571749
BS631622	ES1038530
BS631622	ES571754
BS631623	ES571755
BS631625	ES1038655
BS631627	ES571759
BS755835	ES845743
BS755850	ES845758
BS755854	ES845762
BS755863	ES845799
BS755871	ES845807
BS755881	ES845817
BS755885	ES845821
BS755895	ES845859
BS755899	ES845863
BS755903	ES845867
BS755914	ES845878
BS755919	ES845897
BS755921	ES845899
BS755924	ES845902
BS755930	ES845908
BS755932	ES845938
BS755949	ES845955
BS755958	ES845964
BS755967	ES846001
BS755977	ES846011
BS755990	ES846038
BS755992	ES846040
BS756003	ES846065
BS756010	ES846072
BS756013	ES846075
BS756015	ES846077
BS756021	ES846115
BS756031	ES846125
BS756038	ES846132
BS756042	ES846136
BS756046	ES846140
BS756053	ES846179
BS756060	ES846186
BS756078	ES846204
BS756079	ES846205
BS756082	ES846240
BS756085	ES846243
BS756092	ES846250
BS756108	ES846266
BS756113	ES846295
BS756129	ES846311
BS756136	ES846340
BS756139	ES846343
BS589063	ES610309
BS589063	ES499103
BS589064	ES499104
BS589067	ES499107
BS589069	ES499109
BS589070	ES610330
BS589072	ES499112
BS589073	ES1038654
BS631221	ES609944
BS631227	ES609950
BS631230	ES571362
BS631232	ES609955
BS631233	ES609956
BS631238	ES571370
BS631239	ES571371
BS631241	ES609964
BS631242	ES609965
BS631245	ES571377
BS631262	ES609984
BS631265	ES571397
BS631266	ES609988
BS631269	ES609991
BS631275	ES609997
BS631281	ES610003
BS631283	ES571415
BS631284	ES610006
BS631286	ES1038540
BS631287	ES571419
BS631290	ES571422
BS631307	ES571439
BS631310	ES571442
BS631313	ES1038563
BS631315	ES571447
BS631321	ES571453
BS631325	ES610047
BS631332	ES610054
BS631333	ES571465
BS631334	ES571466
BS631336	ES571468
BS631346	ES571478
BS631350	ES571482
BS631350	ES610072
BS631355	ES1038661
BS631356	ES571488
BS631359	ES610081
BS631367	ES571499
BS631374	ES571506
BS631379	ES1038596
BS631386	ES571518
BS631392	ES610111
BS631396	ES571528
BS631400	ES571532
BS631406	ES610124
BS631410	ES571542
BS631410	ES610128
BS631416	ES610134
BS631421	ES571553
BS631422	ES571554
BS631422	ES610140
BS631427	ES610145
BS631428	ES571560
BS631438	ES571570
BS631440	ES610158
BS631445	ES571577
BS631447	ES571579
BS631454	ES610172
BS631455	ES571587
BS631458	ES571590
BS631463	ES1038613
BS631464	ES610182
BS631466	ES571598
BS631467	ES571599
BS631469	ES571601
BS631477	ES571609
BS631482	ES571614
BS631487	ES610205
BS631491	ES571623
BS631493	ES1038550
BS631494	ES610212
BS631497	ES571629
BS631505	ES610223
BS631513	ES571645
BS631514	ES610230
BS631515	ES571647
BS631515	ES610231
BS691232	ES737859
BS691234	ES737861
BS691235	ES737862
BS691247	ES737874
BS691255	ES737882
BS691258	ES737885
BS691263	ES737890
BS691273	ES737900
BS691274	ES737901
BS691281	ES737908
BS691286	ES737913
BS691291	ES737918
BS691292	ES737919
BS691298	ES737925
BS691299	ES737926
BS691310	ES737937
BS691318	ES737945
BS691335	ES737962
BS691344	ES737971
BS691369	ES737996
BS691379	ES738006
BS691382	ES738009
BS691386	ES738013
BS691402	ES738029
BS691416	ES738043
BS691426	ES738053
BS691436	ES738063
BS691448	ES738075
BS691464	ES738091
BS691477	ES738104
BS691482	ES738109
BS691487	ES738114
BS691502	ES738129
BS691506	ES738133
BS691513	ES738140
BS691520	ES738147
BS691521	ES738148
BS691529	ES738156
BS691533	ES738160
BS691549	ES738176
BS691562	ES738189
BS691566	ES738193
BS691582	ES738209
BS691590	ES738217
BS691597	ES738224
BS708740	ES768142
BS708744	ES768146
BS708755	ES768157
BS708761	ES768163
BS708763	ES768165
BS708778	ES768180
BS708782	ES768184
BS708785	ES768187
BS708796	ES768198
BS708799	ES768201
BS708809	ES768211
BS708813	ES768215
BS708822	ES768224
BS708850	ES768252
BS708868	ES768270
BS708878	ES768280
BS708882	ES768284
BS708896	ES768298
BS631160	ES571292
BS631161	ES609887
BS631172	ES571304
BS631178	ES571310
BS631179	ES571311
BS631179	ES609905
BS631180	ES571312
BS631187	ES571319
BS631193	ES571325
BS631200	ES571332
BS631202	ES571334
BS631204	ES571336
BS631208	ES1038590
BS631208	ES571340
BS736919	ES799468
BS736922	ES799471
BS736929	ES799478
BS736936	ES799485
BS736941	ES799490
BS736956	ES799505
BS736963	ES799512
BS736975	ES799524
BS690699	ES737326
BS690703	ES737330
BS690708	ES737335
BS690711	ES737338
BS690712	ES737339
BS690714	ES737341
BS690727	ES737354
BS690728	ES737355
BS690732	ES737359
BS690767	ES737394
BS690782	ES737409
BS690784	ES737411
BS690785	ES737412
BS690812	ES737439
BS690813	ES737440
BS690835	ES737462
BS690839	ES737466
BS690866	ES737493
BS690868	ES737495
BS690883	ES737510
BS690884	ES737511
BS690886	ES737513
BS690889	ES737516
BS690901	ES737528
BS690916	ES737543
BS690938	ES737565
BS690941	ES737568
BS690960	ES737587
BS690961	ES737588
BS690971	ES737598
BS690980	ES737607
BS690988	ES737615
BS691016	ES737643
BS691018	ES737645
BS691034	ES737661
BS691037	ES737664
BS755299	ES847731
BS755300	ES847732
BS755301	ES847733
BS755305	ES847737
BS755306	ES847738
BS755307	ES847739
BS755309	ES847741
BS755315	ES847747
BS755332	ES847764
BS755343	ES847775
BS755348	ES847780
BS755349	ES847781
BS755356	ES847788
BS755357	ES847789
BS755359	ES847791
BS755367	ES847799
BS755370	ES847802
BS755382	ES847814
BS755383	ES847815
BS755387	ES847819
BS755389	ES847821
BS755415	ES847847
BS755430	ES847862
BS755472	ES847904
BS755473	ES847905
BS755476	ES847908
BS755479	ES847911
BS755506	ES847940
BS755507	ES847942
BS755511	ES847950
BS755512	ES847951
BS755514	ES847955
BS755520	ES847968
BS755525	ES847977
BS755527	ES845114
BS755538	ES845125
BS755542	ES845129
BS755550	ES845137
BS755575	ES845202
BS755577	ES845204
BS755578	ES845205
BS754903	ES847244
BS754905	ES847246
BS754915	ES847256
BS754930	ES847271
BS754933	ES847274
BS754948	ES847289
BS754958	ES847299
BS754963	ES847304
BS754970	ES847311
BS754975	ES847316
BS754990	ES847331
BS754992	ES847333
BS754994	ES847335
BS755001	ES847342
BS755003	ES847344
BS755025	ES847366
BS755026	ES847367
BS755036	ES847377
BS755039	ES847380
BS755043	ES847384
BS755050	ES847391
BS755057	ES847398
BS755059	ES847400
BS755078	ES847419
BS755088	ES847429
BS755092	ES847433
BS755104	ES847445
BS755105	ES847446
BS755117	ES847458
BS755119	ES847460
BS755141	ES847482
BS755148	ES847489
BS755165	ES847506
BS755166	ES847507
BS755171	ES847512
BS755183	ES847524
BS755187	ES847528
BS755190	ES847531
BS755192	ES847533
BS755193	ES847534
BS755209	ES847641
BS755213	ES847645
BS755219	ES847651
BS755235	ES847667
BS755236	ES847668
BS755245	ES847677
BS755251	ES847683
BS690638	ES737265
BS690648	ES737275
BS690660	ES737287
BS690661	ES737288
BS690664	ES737291
BS690669	ES737296
BS690670	ES737297
BS690692	ES737319
BS690694	ES737321
BS737307	ES799856
BS737309	ES799858
BS737311	ES799860
BS737319	ES799868
BS737322	ES799871
BS737332	ES799881
BS737345	ES799894
BS737346	ES799895
BS737356	ES799905
BS737375	ES799924
BS737377	ES799926
BS737379	ES799928
BS737387	ES799936
BS737388	ES799937
BS737390	ES799939
BS737402	ES799951
BS737406	ES799955
BS737423	ES799972
BS737428	ES799977
BS737430	ES799979
BS737442	ES799991
BS737452	ES800001
BS737486	ES800035
BS693976	ES740603
BS693988	ES740615
BS693989	ES740616
BS693991	ES740618
BS693997	ES740624
BS693998	ES740625
BS694000	ES740627
BS694002	ES740629
BS694003	ES740630
BS694004	ES740631
BS694007	ES740634
BS694010	ES740637
BS694019	ES740646
BS694031	ES740658
BS694043	ES740670
BS694048	ES740675
BS694054	ES740681
BS694057	ES740684
BS694070	ES740697
BS694083	ES740710
BS694100	ES740727
BS694109	ES740736
BS694125	ES740752
BS694127	ES740754
BS694150	ES740777
BS694155	ES740782
BS754340	ES846681
BS754354	ES846695
BS754383	ES846724
BS754385	ES846726
BS754395	ES846736
BS754399	ES846740
BS754423	ES846764
BS754427	ES846768
BS754428	ES846769
BS754429	ES846770
BS754430	ES846771
BS754442	ES846783
BS754446	ES846787
BS754463	ES846804
BS754470	ES846811
BS754476	ES846817
BS754478	ES846819
BS754479	ES846820
BS754484	ES846825
BS754487	ES846828
BS754491	ES846832
BS754501	ES846842
BS754522	ES846863
BS754529	ES846870
BS754543	ES846884
BS754556	ES846897
BS754557	ES846898
BS754566	ES846907
BS754576	ES846917
BS754582	ES846923
BS754585	ES846926
BS754587	ES846928
BS754592	ES846933
BS754608	ES846949
BS752977	ES845072
BS752983	ES845086
BS752986	ES845089
BS752995	ES845098
BS753007	ES845110
BS753012	ES845143
BS753013	ES845144
BS753022	ES845153
BS753035	ES845166
BS753052	ES845223
BS753056	ES845227
BS759001	ES840240
BS759003	ES840242
BS759017	ES840256
BS759027	ES840266
BS759035	ES840274
BS759044	ES840283
BS759049	ES840288
BS753906	ES844861
BS753926	ES844881
BS753938	ES844893
BS753939	ES844894
BS753940	ES844895
BS753941	ES844896
BS753944	ES844899
BS753952	ES844907
BS753954	ES844909
BS753963	ES844918
BS753979	ES844934
BS753990	ES844945
BS753999	ES844954
BS754002	ES844957
BS754008	ES844963
BS754009	ES844964
BS754014	ES844969
BS754030	ES844985
BS754041	ES844996
BS754045	ES845000
BS754046	ES845001
BS754051	ES845006
BS754053	ES845008
BS754057	ES845012
BS754062	ES845017
BS754072	ES845027
BS754074	ES845029
BS754077	ES845032
BS754083	ES845038
BS754084	ES845039
BS754085	ES845040
BS754086	ES845041
BS754095	ES845050
BS754108	ES845063
BS754114	ES844592
BS692776	ES739403
BS692780	ES739407
BS692785	ES739412
BS692792	ES739419
BS692793	ES739420
BS692799	ES739426
BS692800	ES739427
BS692813	ES739440
BS692817	ES739444
BS692824	ES739451
BS692825	ES739452
BS692829	ES739456
BS692840	ES739467
BS692848	ES739475
BS692849	ES739476
BS692858	ES739485
BS692865	ES739492
BS692867	ES739494
BS692876	ES739503
BS692886	ES739513
BS692889	ES739516
BS692891	ES739518
BS692902	ES739529
BS692903	ES739530
BS692917	ES739544
BS692934	ES739561
BS692935	ES739562
BS692940	ES739567
BS692953	ES739580
BS692964	ES739591
BS692970	ES739597
BS692980	ES739607
BS692990	ES739617
BS692996	ES739623
BS692998	ES739625
BS693005	ES739632
BS693012	ES739639
BS693016	ES739643
BS754129	ES846362
BS754132	ES846365
BS754145	ES846378
BS754147	ES846380
BS754152	ES846385
BS754157	ES846390
BS754164	ES846397
BS754179	ES846412
BS754182	ES846415
BS754183	ES846416
BS754202	ES846440
BS754204	ES846443
BS754205	ES846446
BS754206	ES846447
BS754207	ES846450
BS754210	ES846455
BS754213	ES846461
BS754215	ES846465
BS754216	ES846468
BS754228	ES846492
BS754229	ES846494
BS754247	ES846530
BS754248	ES846532
BS754249	ES846533
BS754252	ES846540
BS754253	ES846542
BS754263	ES846562
BS754264	ES846564
BS754270	ES846576
BS754278	ES846592
BS754280	ES846596
BS754289	ES846613
BS754302	ES846640
BS754304	ES846644
BS754305	ES846646
BS754314	ES846655
BS754317	ES846658
BS754328	ES846669
BS754329	ES846670
BS754332	ES846673
BS754334	ES846675
BS754339	ES846680
BS693021	ES739648
BS693029	ES739656
BS693043	ES739670
BS693046	ES739673
BS693054	ES739681
BS693058	ES739685
BS693069	ES739696
BS693084	ES739711
BS693086	ES739713
BS693090	ES739717
BS693096	ES739723
BS693106	ES739733
BS693112	ES739739
BS693115	ES739742
BS693121	ES739748
BS693123	ES739750
BS693133	ES739760
BS693145	ES739772
BS693148	ES739775
BS693152	ES739779
BS693155	ES739782
BS693171	ES739798
BS693820	ES740447
BS693823	ES740450
BS693828	ES740455
BS693829	ES740456
BS693831	ES740458
BS693840	ES740467
BS693842	ES740469
BS693845	ES740472
BS693852	ES740479
BS693854	ES740481
BS693871	ES740498
BS693873	ES740500
BS693880	ES740507
BS693904	ES740531
BS693911	ES740538
BS693913	ES740540
BS693915	ES740542
BS693925	ES740552
BS693926	ES740553
BS693934	ES740561
BS693936	ES740563
BS693946	ES740573
BS693950	ES740577
BS693956	ES740583
BS693967	ES740594
BS753700	ES844655
BS753713	ES844668
BS753728	ES844683
BS753736	ES844691
BS753740	ES844695
BS753744	ES844699
BS753750	ES844705
BS753754	ES844709
BS753755	ES844710
BS753758	ES844713
BS753774	ES844729
BS753778	ES844733
BS753782	ES844737
BS753786	ES844741
BS753796	ES844751
BS753801	ES844756
BS753802	ES844757
BS753816	ES844771
BS753832	ES844787
BS753842	ES844797
BS753890	ES844845
BS753897	ES844852
BS754611	ES846952
BS754616	ES846957
BS754618	ES846959
BS754621	ES846962
BS754632	ES846973
BS754638	ES846979
BS754640	ES846981
BS754653	ES846994
BS754659	ES847000
BS754667	ES847008
BS754674	ES847015
BS754684	ES847025
BS754685	ES847026
BS754698	ES847039
BS754700	ES847041
BS754707	ES847048
BS754729	ES847070
BS754732	ES847073
BS754752	ES847093
BS754767	ES847108
BS754789	ES847130
BS754791	ES847132
BS754794	ES847135
BS754822	ES847163
BS754834	ES847175
BS754844	ES847185
BS754846	ES847187
BS754863	ES847204
BS754870	ES847211
BS754877	ES847218
BS754884	ES847225
BS754885	ES847226
BS754892	ES847233
BS694171	ES740798
BS694190	ES740817
BS694194	ES740821
BS694202	ES740829
BS694212	ES740839
BS694229	ES740856
BS694240	ES740867
BS694245	ES740872
BS694253	ES740880
BS694283	ES740910
BS758775	ES840014
BS758780	ES840019
BS758794	ES840033
BS758808	ES840047
BS758816	ES840055
BS758830	ES840069
BS758833	ES840072
BS758843	ES840082
BS758844	ES840083
BS758846	ES840085
BS758864	ES840103
BS758871	ES840110
BS758879	ES840118
BS758889	ES840128
BS758890	ES840129
BS758891	ES840130
BS758902	ES840141
BS758903	ES840142
BS758904	ES840143
BS758909	ES840148
BS758911	ES840150
BS758919	ES840158
BS758920	ES840159
BS758923	ES840162
BS758925	ES840164
BS758939	ES840178
BS758962	ES840201
BS758975	ES840214
BS758976	ES840215
BS758991	ES840230
BS758999	ES840238
BS691608	ES738235
BS691612	ES738239
BS691615	ES738242
BS691630	ES738257
BS691643	ES738270
BS691651	ES738278
BS691653	ES738280
BS691667	ES738294
BS691674	ES738301
BS691679	ES738306
BS691705	ES738332
BS691711	ES738338
BS691713	ES738340
BS691714	ES738341
BS691717	ES738344
BS691718	ES738345
BS691719	ES738346
BS691724	ES738351
BS691733	ES738360
BS691757	ES738384
BS691758	ES738385
BS691772	ES738399
BS691791	ES738418
BS691815	ES738442
BS691819	ES738446
BS691823	ES738450
BS691834	ES738461
BS691849	ES738476
BS691851	ES738478
BS691854	ES738481
BS691860	ES738487
BS691866	ES738493
BS691876	ES738503
BS691877	ES738504
BS691884	ES738511
BS691904	ES738531
BS692543	ES739170
BS692557	ES739184
BS692568	ES739195
BS692574	ES739201
BS692595	ES739222
BS692599	ES739226
BS692600	ES739227
BS692602	ES739229
BS692605	ES739232
BS692607	ES739234
BS692610	ES739237
BS692628	ES739255
BS692654	ES739281
BS692661	ES739288
BS692663	ES739290
BS692666	ES739293
BS692680	ES739307
BS692682	ES739309
BS692684	ES739311
BS692686	ES739313
BS692687	ES739314
BS692690	ES739317
BS692691	ES739318
BS692693	ES739320
BS692718	ES739345
BS692719	ES739346
BS692752	ES739379
BS736981	ES799530
BS736989	ES799538
BS736994	ES799543
BS737017	ES799566
BS737020	ES799569
BS737025	ES799574
BS737026	ES799575
BS737042	ES799591
BS737053	ES799602
BS737064	ES799613
BS737066	ES799615
BS737080	ES799629
BS737123	ES799672
BS737124	ES799673
BS737132	ES799681
BS737135	ES799684
BS737140	ES799689
BS737143	ES799692
BS737152	ES799701
BS737157	ES799706
BS737164	ES799713
BS737182	ES799731
BS737191	ES799740
BS737228	ES799777
BS737229	ES799778
BS737236	ES799785
BS737245	ES799794
BS737251	ES799800
BS737259	ES799808
BS737271	ES799820
BS737285	ES799834
BS737290	ES799839
BS737292	ES799841
BS737293	ES799842
BS737296	ES799845
BS893725	ES1009316
BS588915	ES498955
BS588916	ES609879
BS588919	ES609888
BS588922	ES609897
BS588927	ES498967
BS588929	ES498969
BS588934	ES609931
BS588936	ES609937
BS588938	ES609943
BS588943	ES498983
BS588945	ES498985
BS588946	ES609966
BS588949	ES498989
BS588954	ES498994
BS588961	ES1038633
BS588964	ES610019
BS588966	ES610025
BS588969	ES499009
BS588970	ES610037
BS588973	ES499013
BS588976	ES610055
BS588976	ES499016
BS588977	ES610058
BS588979	ES610064
BS588981	ES610070
BS588986	ES610085
BS588991	ES1038595
BS588996	ES610112
BS588999	ES499039
BS589002	ES610129
BS589007	ES610144
BS589014	ES1038666
BS589016	ES1038645
BS589018	ES1038648
BS589018	ES499058
BS589020	ES499060
BS589024	ES1038618
BS589024	ES610195
BS589026	ES499066
BS589028	ES499068
BS589030	ES499070
BS589034	ES499074
BS589037	ES1038575
BS589040	ES610241
BS589041	ES1038669
BS589042	ES499082
BS589044	ES499084
BS589046	ES610258
BS589053	ES499093
BS589055	ES499095
BS899394	ES1015704
BS899401	ES1015711
BS899409	ES1015719
BS899411	ES1015721
BS899442	ES1015752
BS899452	ES1015762
BS899460	ES1015770
BS899469	ES1015779
BS899471	ES1015781
BS899482	ES1015792
BS899496	ES1015806
BS899497	ES1015807
BS899505	ES1015815
BS899509	ES1015819
BS737490	ES800039
BS737497	ES800046
BS737505	ES800054
BS737514	ES800063
BS737538	ES800087
BS737550	ES800099
BS737551	ES800100
BS899777	ES1016087
BS899780	ES1016090
BS899792	ES1016102
BS899795	ES1016105
BS899796	ES1016106
BS899805	ES1016115
BS899818	ES1016128
BS899819	ES1016129
BS899824	ES1016134
BS899828	ES1016138
BS899843	ES1016153
BS899850	ES1016160
BS899861	ES1016171
BS912000	ES1039331
BS912002	ES1039333
BS912017	ES1039348
BS912019	ES1039350
BS912022	ES1039353
BS912029	ES1039360
BS912037	ES1039368
BS912042	ES1039373
BS912044	ES1039375
BS912046	ES1039377
BS912062	ES1039393
BS912070	ES1039401
BS912072	ES1039403
BS912079	ES1039410
BS912086	ES1039417
BS912091	ES1039422
BS912092	ES1039423
BS912097	ES1039428
BS912104	ES1039435
BS912117	ES1039448
BS912124	ES1039455
BS912127	ES1039458
BS912128	ES1039459
BS912142	ES1039473
BS912151	ES1039482
BS912153	ES1039484
BS912162	ES1039493
BS912173	ES1039504
BS912174	ES1039505
BS912181	ES1039512
BS912210	ES1039541
BS912235	ES1039566
BS912238	ES1039569
BS912241	ES1039572
BS912248	ES1039579
BS912252	ES1039583
BS912253	ES1039584
BS912259	ES1039590
BS912276	ES1039607
BS912279	ES1039610
BS912280	ES1039611
BS912290	ES1039621
BS912293	ES1039624
BS911345	ES1038676
BS911360	ES1038691
BS911568	ES1038899
BS911579	ES1038910
BS911585	ES1038916
BS911588	ES1038919
BS911622	ES1038953
BS911623	ES1038954
BS911646	ES1038977
BS911647	ES1038978
BS911649	ES1038980
BS911666	ES1038997
BS911667	ES1038998
BS911670	ES1039001
BS911671	ES1039002
BS911676	ES1039007
BS911684	ES1039015
BS911685	ES1039016
BS911692	ES1039023
BS911698	ES1039029
BS911705	ES1039036
BS911720	ES1039051
BS911721	ES1039052
BS911731	ES1039062
BS911743	ES1039074
BS911745	ES1039076
BS911758	ES1039089
BS911760	ES1039091
BS911767	ES1039098
BS911770	ES1039101
BS911772	ES1039103
BS911773	ES1039104
BS911779	ES1039110
BS911782	ES1039113
BS911784	ES1039115
BS893666	ES1009257
BS893667	ES1009258
BS893681	ES1009272
BS893687	ES1009278
BS893688	ES1009279
BS893697	ES1009288
BS893711	ES1009302
BS912300	ES1039631
BS912302	ES1039633
BS912303	ES1039634
BS912304	ES1039635
BS912319	ES1039650
BS912322	ES1039653
BS912324	ES1039655
BS912333	ES1039664
BS912335	ES1039666
BS912336	ES1039667
BS912338	ES1039669
BS912349	ES1039680
BS912357	ES1039688
BS899510	ES1015820
BS899515	ES1015825
BS899516	ES1015826
BS899519	ES1015829
BS899524	ES1015834
BS899530	ES1015840
BS899557	ES1015867
BS899574	ES1015884
BS899575	ES1015885
BS899582	ES1015892
BS899588	ES1015898
BS899616	ES1015926
BS899620	ES1015930
BS899621	ES1015931
BS899631	ES1015941
BS899648	ES1015958
BS899675	ES1015985
BS899685	ES1015995
BS899686	ES1015996
BS899687	ES1015997
BS899690	ES1016000
BS899701	ES1016011
BS899720	ES1016030
BS899728	ES1016038
BS899733	ES1016043
BS899734	ES1016044
BS899742	ES1016052
BS899745	ES1016055
BS899757	ES1016067
BS899760	ES1016070
BS911800	ES1039131
BS911808	ES1039139
BS911812	ES1039143
BS911824	ES1039155
BS911828	ES1039159
BS911834	ES1039165
BS911845	ES1039176
BS911848	ES1039179
BS911853	ES1039184
BS911856	ES1039187
BS911858	ES1039189
BS911870	ES1039201
BS911871	ES1039202
BS911872	ES1039203
BS911875	ES1039206
BS911881	ES1039212
BS911900	ES1039231
BS911902	ES1039233
BS911909	ES1039240
BS911916	ES1039247
BS911922	ES1039253
BS911925	ES1039256
BS911928	ES1039259
BS911932	ES1039263
BS911933	ES1039264
BS911951	ES1039282
BS911972	ES1039303
BS911977	ES1039308
BS911978	ES1039309
BS911981	ES1039312
BS911992	ES1039323
BS911371	ES1038702
BS911377	ES1038708
BS911387	ES1038718
BS911395	ES1038726
BS911441	ES1038772
BS911443	ES1038774
BS911456	ES1038787
BS911460	ES1038791
BS911462	ES1038793
BS911465	ES1038796
BS911481	ES1038812
BS911490	ES1038821
BS911493	ES1038824
BS911500	ES1038831
BS911502	ES1038833
BS911509	ES1038840
BS911511	ES1038842
BS911512	ES1038843
BS911520	ES1038851
BS911529	ES1038860
BS911545	ES1038876
BS911554	ES1038885
BS707631	ES767033
BS707642	ES767044
BS707652	ES767054
BS707656	ES767058
BS753078	ES845262
BS753080	ES845264
BS753084	ES845268
BS753090	ES845274
BS753136	ES845388
BS753137	ES845389
BS753138	ES845390
BS753140	ES845392
BS753142	ES845394
BS753148	ES845415
BS753149	ES845417
BS753149	ES845416
BS753151	ES845420
BS753157	ES845433
BS753157	ES845432
BS753166	ES845450
BS753177	ES845527
BS753185	ES845535
BS753196	ES845546
BS753197	ES845547
BS753211	ES845561
BS753226	ES845604
BS753231	ES845609
BS753246	ES845624
BS753249	ES845655
BS753251	ES845657
BS753255	ES845661
BS753256	ES845662
BS753271	ES845677
BS753272	ES845678
BS753312	ES845776
BS707909	ES767311
BS707910	ES767312
BS707920	ES767322
BS707922	ES767324
BS707941	ES767343
BS707946	ES767348
BS707947	ES767349
BS707951	ES767353
BS707953	ES767355
BS707960	ES767362
BS707961	ES767363
BS707962	ES767364
BS707968	ES767370
BS707973	ES767375
BS707978	ES767380
BS707979	ES767381
BS707980	ES767382
BS707987	ES767389
BS707999	ES767401
BS708015	ES767417
BS708017	ES767419
BS708034	ES767436
BS708069	ES767471
BS708082	ES767484
BS708083	ES767485
BS708100	ES767502
BS708106	ES767508
BS708111	ES767513
BS708117	ES767519
BS708129	ES767531
BS708146	ES767548
BS708147	ES767549
BS708149	ES767551
BS708159	ES767561
BS708176	ES767578
BS708183	ES767585
BS708184	ES767586
BS708187	ES767589
BS753523	ES846173
BS753527	ES846209
BS753529	ES846211
BS753530	ES846212
BS753550	ES846232
BS753569	ES846283
BS753580	ES846318
BS753584	ES846322
BS753586	ES846324
BS753591	ES846329
BS753629	ES847603
BS753635	ES847609
BS753641	ES847615
BS753643	ES847617
BS753646	ES847620
BS753657	ES844612
BS753660	ES844615
BS753664	ES844619
BS753693	ES844648
BS707664	ES767066
BS707669	ES767071
BS707672	ES767074
BS707680	ES767082
BS707696	ES767098
BS707701	ES767103
BS707702	ES767104
BS707705	ES767107
BS707708	ES767110
BS707719	ES767121
BS707724	ES767126
BS707726	ES767128
BS707751	ES767153
BS707756	ES767158
BS707759	ES767161
BS707765	ES767167
BS707770	ES767172
BS707783	ES767185
BS707785	ES767187
BS707787	ES767189
BS707796	ES767198
BS707804	ES767206
BS707814	ES767216
BS707818	ES767220
BS707821	ES767223
BS707829	ES767231
BS707834	ES767236
BS707845	ES767247
BS707863	ES767265
BS707866	ES767268
BS707875	ES767277
BS707888	ES767290
BS707904	ES767306
BS707905	ES767307
BS708202	ES767604
BS708207	ES767609
BS708226	ES767628
BS708238	ES767640
BS708249	ES767651
BS708252	ES767654
BS708255	ES767657
BS708260	ES767662
BS708269	ES767671
BS708276	ES767678
BS708291	ES767693
BS708302	ES767704
BS708305	ES767707
BS708307	ES767709
BS708308	ES767710
BS708326	ES767728
BS708341	ES767743
BS708357	ES767759
BS708359	ES767761
BS708372	ES767774
BS708376	ES767778
BS708379	ES767781
BS708380	ES767782
BS708384	ES767786
BS708414	ES767816
BS708416	ES767818
BS708425	ES767827
BS708443	ES767845
BS708451	ES767853
BS708452	ES767854
BS708453	ES767855
BS708467	ES767869
BS708475	ES767877
BS708476	ES767878
BS708479	ES767881
BS708486	ES767888
BS708503	ES767905
BS708517	ES767919
BS708518	ES767920
BS708527	ES767929
BS708538	ES767940
BS708539	ES767941
BS708549	ES767951
BS753322	ES845786
BS753324	ES845788
BS753330	ES845794
BS753345	ES845837
BS753351	ES845843
BS753353	ES845845
BS753356	ES845848
BS753360	ES845852
BS753361	ES845853
BS753369	ES845889
BS753373	ES845893
BS753374	ES845894
BS753379	ES845913
BS753386	ES845920
BS753410	ES845972
BS753415	ES845977
BS753425	ES845987
BS753428	ES845990
BS753431	ES845993
BS753437	ES846027
BS753445	ES846035
BS753458	ES846062
BS753460	ES846078
BS753472	ES846090
BS753487	ES846105
BS753489	ES846107
BS753497	ES846147
BS753499	ES846149
BS753503	ES846153
BS708555	ES767957
BS708565	ES767967
BS708570	ES767972
BS708574	ES767976
BS708590	ES767992
BS708602	ES768004
BS708603	ES768005
BS708623	ES768025
BS708626	ES768028
BS708638	ES768040
BS708643	ES768045
BS708646	ES768048
BS708669	ES768071
BS708672	ES768074
BS708679	ES768081
BS708683	ES768085
BS708684	ES768086
BS708688	ES768090
BS708690	ES768092
BS708697	ES768099
BS708702	ES768104
BS708703	ES768105
BS708705	ES768107
BS708709	ES768111
BS708729	ES768131
BS691044	ES737671
BS691045	ES737672
BS691048	ES737675
BS691050	ES737677
BS691060	ES737687
BS691085	ES737712
BS691091	ES737718
BS691092	ES737719
BS691098	ES737725
BS691120	ES737747
BS691122	ES737749
BS691132	ES737759
BS691153	ES737780
BS691164	ES737791
BS691177	ES737804
BS691181	ES737808
BS691182	ES737809
BS691185	ES737812
BS691195	ES737822
BS691203	ES737830
BS691204	ES737831
BS691214	ES737841
BS691222	ES737849
BS691225	ES737852
BS691227	ES737854
BS691229	ES737856
BS755580	ES845207
BS755589	ES845216
BS755601	ES845256
BS755611	ES845291
BS755639	ES845319
BS755642	ES845322
BS755656	ES845364
BS755665	ES845373
BS755685	ES845407
BS755687	ES845409
BS755688	ES845410
BS755694	ES845572
BS755705	ES845583
BS755715	ES845593
BS755716	ES845594
BS755719	ES845597
BS755729	ES845479
BS755730	ES845480
BS755743	ES845493
BS755744	ES845494
BS755746	ES845496
BS755752	ES845502
BS755757	ES845507
BS755764	ES845514
BS755777	ES845627
BS755778	ES845628
BS755785	ES845635
BS755786	ES845636
BS755789	ES845639
BS755814	ES845694
BS755817	ES845697
BS755818	ES845698
BS755824	ES845704
BS756143	ES846347
BS756147	ES846351
BS756149	ES846353
BS756158	ES845077
BS756161	ES845080
BS756178	ES847588
BS756179	ES847589
BS756180	ES847590
BS756187	ES847597
BS756190	ES847600
BS756195	ES847628
BS756199	ES847632
BS756203	ES847636
