FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1029846	CD8+	CD8+	ANA810	527443
1029848	CD38+	Q2: CD38+	ANA808	527443
1029850	singlet	singlets		527444
1029860	CD8+	CD8+	ANA810	527445
1029872	lymphocyte	Lymph		527449
1029884	lymphocyte	Lymph		527452
1029887	CD28+	CD28+	ANA863	527452
1029892	CD4+	CD4+	ANA41	527453
1029897	CD3+	CD3+	ANA809	527454
1029923	singlet	singlets		527458
1029929	lymphocyte	Lymph		527459
1029945	CD27+	Q1: CD27+	ANA40	527461
1029946		T cell: viable		527462
1029952	CD27+	Q2: CD27+	ANA40	527462
1029966	CD27-	Q4: CD27-	ANA40	527464
1029974	singlet	singlets		527468
1029976	CD3+	CD3+	ANA809	527468
1029980	CD3+	CD3+	ANA809	527469
1029983	singlet	singlets		527470
1029987	CD314-	Q1: CD314-	ANA886	527470
1029988	CD94+	Q1: CD94+	ANA884	527470
1029990	singlet	singlets		527471
1029999	CD3+	CD3+	ANA809	527472
1030013	CD3+	CD3+	ANA809	527474
1030016	singlet	singlets		527475
1030020	CD314-	Q1: CD314-	ANA886	527475
1030024	lymphocyte	Lymph		527476
1030031	lymphocyte	Lymph		527477
1030033	CD8-	CD8-	ANA810	527477
1030038	lymphocyte	Lymph		527478
1030042	CD94-	Q4: CD94-	ANA884	527478
1030053	singlet	singlets		527481
1030063	CD56+	CD56+	ANA815	527482
1030074	singlet	singlets		527484
1030095	CD314-	Q4: CD314-	ANA886	527486
1030109	lymphocyte	Lymph		527491
1030128	CD38-	CD38-	ANA808	527493
1030148	CD3-	CD3-	ANA809	527496
1030150	CD20+	CD20+	ANA806	527496
1030152	CD27+	Q2: CD27+	ANA40	527496
1030172	CD3-	CD3-	ANA809	527499
1030174	viable	B cell: viable		527500
1030176	lymphocyte	Lymph		527500
1030189	lymphocyte	Lymph		527504
1030199	CD3+	CD3+	ANA809	527506
1030202		Treg: viable		527507
1030206	CD4+	CD4+	ANA41	527507
1030210	singlet	singlets		527508
1030215	CD127low	CD127low	ANA182	527508
1030229	lymphocyte	Lymph		527510
1030253	CD3+	CD3+	ANA809	527513
1030263	singlet	singlets		527517
1030269	lymphocyte	Lymph		527518
1030280	CD3+	CD3+	ANA809	527520
1030284	lymphocyte	Lymph		527521
1030292	CD8+	CD8+	ANA810	527522
1030294	singlet	singlets		527523
1030296	CD3+	CD3+	ANA809	527523
1030307	CD19+	CD19+	ANA805	527525
1030351	lymphocyte	Lymph		527536
1030353	CD4+	CD4+	ANA41	527536
1030359	CXCR3+	CXCR3+	ANA76	527537
1030369	CD8+	CD8+	ANA810	527539
1030371	CXCR3	CXCR3 FMO: viable	ANA76	527540
1030378	CD3-	CD3-	ANA809	527541
1030382	singlet	singlets		527542
1030385	CD19+	CD19+	ANA805	527542
1030391	CXCR3	CXCR3 FMO: viable	ANA76	527544
1030392	singlet	singlets		527544
1030408	lymphocyte	Lymph		527549
1030418	CD3+	CD3+	ANA809	527551
1030431	CD3+	CD3+	ANA809	527553
1030433	HLADR+	Q2: HLADR+	ANA812	527553
1030440	HLADR+	Q3: HLADR+	ANA812	527554
1030441	CD38-	Q3: CD38-	ANA808	527554
1030454		Activated T: viable		527557
1030467		Activated T: viable		527559
1030473	CD38+	Q2: CD38+	ANA808	527559
1030475	singlet	singlets		527560
1030482	singlet	singlets		527561
1030486	HLADR-	Q4: HLADR-	ANA812	527561
1030496	singlet	singlets		527565
1030497	lymphocyte	Lymph		527565
1030503	singlet	singlets		527567
1030507		T cell: viable		527568
1030508	singlet	singlets		527568
1030515	lymphocyte	Lymph		527569
1030516	CD3+	CD3+	ANA809	527569
1030524	CD45RA-	Q1: CD45RA-	ANA816	527570
1030528	lymphocyte	Lymph		527571
1030534	singlet	singlets		527572
1030539	CD27-	Q3: CD27-	ANA40	527572
1030568	CD8+	CD8+	ANA810	527577
1030574	CD3+	CD3+	ANA809	527578
1030578		T cell: viable		527579
1030584	CD27-	Q3: CD27-	ANA40	527579
1030591	CD27-	Q4: CD27-	ANA40	527580
1030593	viable	NK-NKT: viable		527582
1030598	viable	NK-NKT: viable		527584
1030600	lymphocyte	Lymph		527584
1030619	CD314+	Q2: CD314+	ANA886	527587
1030631	CD3+	CD3+	ANA809	527589
1030632	CD8+	CD8+	ANA810	527589
1030638	CD3+	CD3+	ANA809	527590
1030641	singlet	singlets		527591
1030643	CD3+	CD3+	ANA809	527591
1030646	CD94+	Q1: CD94+	ANA884	527591
1030663	lymphocyte	Lymph		527594
1030669	singlet	singlets		527595
1030679	lymphocyte	Lymph		527597
1030706	viable	NK-NKT: viable		527601
1030709	CD3-	CD3-	ANA809	527601
1030715	singlet	singlets		527602
1030717	CD3-	CD3-	ANA809	527602
1030723	viable	B cell: viable		527604
1030736	CD19+	CD19+	ANA805	527607
1030738	viable	B cell: viable		527608
1030739	singlet	singlets		527608
1030746	viable	B cell: viable		527609
1030749	CD3-	CD3-	ANA809	527609
1030754	viable	B cell: viable		527610
1030757	CD3-	CD3-	ANA809	527610
1030766	CD19+	CD19+	ANA805	527611
1030779	singlet	singlets		527613
1030781	CD3-	CD3-	ANA809	527613
1030782	CD19+	CD19+	ANA805	527613
1030789	CD3-	CD3-	ANA809	527614
1030792	IgD-	Q4: IgD-	ANA813	527614
1030793	CD27-	Q4: CD27-	ANA40	527614
1030807		Treg: viable		527618
1030817	singlet	singlets		527621
1030843		Treg: viable		527625
1030851	CD45RA+	Q2: CD45RA+	ANA816	527625
1030864	CD3+	CD3+	ANA809	527627
1030881	CXCR3	CXCR3 FMO: viable	ANA76	527630
1030886	lymphocyte	Lymph		527632
1030891	CD56+	CD56+	ANA815	527633
1030897	CXCR3+	CXCR3+	ANA76	527634
1030916	CD3+	CD3+	ANA809	527638
1030918	CXCR3	CXCR3 FMO: viable	ANA76	527639
1030925	singlet	singlets		527640
1030938	CD19+	CD19+	ANA805	527642
1030959	CXCR3	CXCR3 FMO: viable	ANA76	527649
1030977	CD3+	CD3+	ANA809	527652
1030986	singlet	singlets		527654
1030991	singlet	singlets		527655
1030994	CD8+	CD8+	ANA810	527655
1031001	singlet	singlets		527657
1031009	CD3-	CD3-	ANA809	527658
1031017	singlet	singlets		527660
1031034	CD3+	CD3+	ANA809	527665
1031039	CD4+	CD4+	ANA41	527666
1031055	lymphocyte	Lymph		527669
1031060		Activated T: viable		527670
1031066	CD38-	Q3: CD38-	ANA808	527670
1031067		Activated T: viable		527671
1031068	singlet	singlets		527671
1031072	HLADR-	Q4: HLADR-	ANA812	527671
1031098	CD38+	Q2: CD38+	ANA808	527675
1031102	CD3+	CD3+	ANA809	527676
1031114	singlet	singlets		527678
1031122	lymphocyte	Lymph		527681
1031123		T cell: viable		527682
1031129	lymphocyte	Lymph		527683
1031132		T cell: viable		527684
1031142	CD4+	CD4+	ANA41	527685
1031144		T cell: viable		527686
1031149	CD45RA-	Q1: CD45RA-	ANA816	527686
1031153	lymphocyte	Lymph		527687
1031161	CD3+	CD3+	ANA809	527688
1031168	CD3+	CD3+	ANA809	527689
1031181	CD8+	CD8+	ANA810	527691
1031185	lymphocyte	Lymph		527692
1031221	singlet	singlets		527699
1031236	CD8+	CD8+	ANA810	527702
1031239	viable	NK-NKT: viable		527703
1031242	CD3+	CD3+	ANA809	527703
1031254	singlet	singlets		527705
1031270	CD314-	Q1: CD314-	ANA886	527707
1031284	CD314+	Q3: CD314+	ANA886	527709
1031296	CD3+	CD3+	ANA809	527711
1031305	CD3-	CD3-	ANA809	527713
1031312	CD16+	CD16+	ANA811	527714
1031325	lymphocyte	Lymph		527716
1031329	CD314+	Q2: CD314+	ANA886	527716
1031337	CD314+	Q3: CD314+	ANA886	527717
1031364	singlet	singlets		527724
1031365	lymphocyte	Lymph		527724
1031375	CD19+	CD19+	ANA805	527725
1031377	CD24+	CD24+	ANA807	527725
1031384	CD20+	CD20+	ANA806	527726
1031388	singlet	singlets		527727
1031394	CD27+	Q1: CD27+	ANA40	527727
1031403	viable	B cell: viable		527729
1031406	CD3-	CD3-	ANA809	527729
1031412	singlet	singlets		527730
1031415	CD19+	CD19+	ANA805	527730
1031420	singlet	singlets		527731
1031434		Treg: viable		527735
1031438	singlet	singlets		527736
1031446		Treg: viable		527738
1031451	CD161+	CD161+	ANA883	527738
1031457	IL2RAhi	CD25hi	ANA163	527739
1031459		Treg: viable		527740
1031480	CD3+	CD3+	ANA809	527742
1031482	IL2RAhi	CD25hi	ANA163	527742
1031484	CD161+	Q3: CD161+	ANA883	527742
1031486		Treg: viable		527743
1031496	singlet	singlets		527744
1031499	CD8+	CD8+	ANA810	527744
1031502	lymphocyte	Lymph		527745
1031503	CD3+	CD3+	ANA809	527745
1031514	lymphocyte	Lymph		527749
1031520	CD16+	CD16+	ANA811	527750
1031526	CD3+	CD3+	ANA809	527751
1031531	CD4+	CD4+	ANA41	527752
1031533	singlet	singlets		527753
1031534	lymphocyte	Lymph		527753
1031551	lymphocyte	Lymph		527756
1031556	CD3-	CD3-	ANA809	527757
1031562	CD3-	CD3-	ANA809	527758
1031571		Mono		527760
1031575		Mono		527761
1031579	CXCR3	CXCR3 FMO: viable	ANA76	527763
1031581	CXCR3	CXCR3 FMO: viable	ANA76	527764
1031583	lymphocyte	Lymph		527764
1031586	lymphocyte	Lymph		527765
1031587	CD16+	CD16+	ANA811	527765
1031597	lymphocyte	Lymph		527767
1031603	CD4+	CD4+	ANA41	527768
1031607	CD3+	CD3+	ANA809	527769
1031628	CD3-	CD3-	ANA809	527773
1031634	CD3-	CD3-	ANA809	527774
1031635	CD19+	CD19+	ANA805	527774
1031637	CXCR3+	CXCR3+	ANA76	527774
1031645	CXCR3	CXCR3 FMO: viable	ANA76	527777
1031664	CD4+	CD4+	ANA41	527782
1031682	CD4+	CD4+	ANA41	527785
1031683	HLADR+	Q2: HLADR+	ANA812	527785
1031688	CD3+	CD3+	ANA809	527786
1031691	CD38-	Q3: CD38-	ANA808	527786
1031700	singlet	singlets		527788
1031706	lymphocyte	Lymph		527789
1031708	CD8+	CD8+	ANA810	527789
1031718	singlet	singlets		527791
1031723	CD38+	Q2: CD38+	ANA808	527791
1031734	CD3+	CD3+	ANA809	527793
1031753	singlet	singlets		527799
1031756	CD4+	CD4+	ANA41	527799
1031784	singlet	singlets		527804
1031796	CD27-	Q4: CD27-	ANA40	527805
1031808		T cell: viable		527808
1031811	CD3+	CD3+	ANA809	527808
1031825	CD8+	CD8+	ANA810	527810
1031827	CD27+	Q2: CD27+	ANA40	527810
1031828		T cell: viable		527811
1031835		T cell: viable		527812
1031842	viable	NK-NKT: viable		527813
1031847	lymphocyte	Lymph		527815
1031852	viable	NK-NKT: viable		527817
1031853	singlet	singlets		527817
1031855	CD3+	CD3+	ANA809	527817
1031865	singlet	singlets		527819
1031867	CD3+	CD3+	ANA809	527819
1031889	CD8-	CD8-	ANA810	527822
1031897	viable	NK-NKT: viable		527824
1031900	CD3+	CD3+	ANA809	527824
1031901	CD8-	CD8-	ANA810	527824
1031922	CD56+	CD56+	ANA815	527827
1031928	singlet	singlets		527829
1031942	lymphocyte	Lymph		527831
1031944	CD16+	CD16+	ANA811	527831
1031955	CD94+	Q2: CD94+	ANA884	527832
1031961	CD56+	CD56+	ANA815	527833
1031974	singlet	singlets		527836
1031975	viable	B cell: viable		527837
1031979	singlet	singlets		527838
1031985	CD3-	CD3-	ANA809	527839
1031989	singlet	singlets		527840
1031994	CD24+	CD24+	ANA807	527840
1031995	CD38+	CD38+	ANA808	527840
1031998	lymphocyte	Lymph		527841
1031999	CD3-	CD3-	ANA809	527841
1032000	CD19+	CD19+	ANA805	527841
1032010	CD24-	CD24-	ANA807	527842
1032016	CD19+	CD19+	ANA805	527843
1032024	CD19+	CD19+	ANA805	527844
1032028	viable	B cell: viable		527845
1032035	CD27-	Q3: CD27-	ANA40	527845
1032050	singlet	singlets		527848
1032051	lymphocyte	Lymph		527848
1032071		Treg: viable		527854
1032076	CD161+	CD161+	ANA883	527854
1032079	lymphocyte	Lymph		527855
1032096	CD3+	CD3+	ANA809	527857
1032116	IL2RAhi	CD25hi	ANA163	527859
1032118	CD161-	Q4: CD161-	ANA883	527859
1032132	CXCR3	CXCR3 FMO: viable	ANA76	527863
1032133	singlet	singlets		527863
1032137	CXCR3	CXCR3 FMO: viable	ANA76	527865
1032138	singlet	singlets		527865
1032151	CD3+	CD3+	ANA809	527867
1032167	CD8+	CD8+	ANA810	527870
1032169	singlet	singlets		527871
1032182	CD19+	CD19+	ANA805	527873
1032196		Mono		527876
1032198	CXCR3	CXCR3 FMO: viable	ANA76	527877
1032204	CXCR3	CXCR3 FMO: viable	ANA76	527879
1032215	singlet	singlets		527882
1032216	lymphocyte	Lymph		527882
1032221	singlet	singlets		527883
1032226	lymphocyte	Lymph		527884
1032248	lymphocyte	Lymph		527888
1032260	CD19+	CD19+	ANA805	527890
1032266	CXCR3	CXCR3 FMO: viable	ANA76	527892
1032287	lymphocyte	Lymph		527898
1032291	singlet	singlets		527899
1032300	CD4+	CD4+	ANA41	527900
1032306	CD3+	CD3+	ANA809	527901
1032310		Activated T: viable		527902
1032324		Activated T: viable		527904
1032338	CD3+	CD3+	ANA809	527906
1032346	CD8+	CD8+	ANA810	527907
1032367		T cell: viable		527911
1032373		T cell: viable		527914
1032375	lymphocyte	Lymph		527914
1032383	singlet	singlets		527916
1032384	lymphocyte	Lymph		527916
1032388		T cell: viable		527917
1032402	singlet	singlets		527919
1032410	lymphocyte	Lymph		527920
1032412	CD4+	CD4+	ANA41	527920
1032422		T cell: viable		527922
1032424	lymphocyte	Lymph		527922
1032434	singlet	singlets		527924
1032436	CD3+	CD3+	ANA809	527924
1032451	CD45RA+	Q2: CD45RA+	ANA816	527926
1032452	CD27+	Q2: CD27+	ANA40	527926
1032453		T cell: viable		527927
1032465	CD45RA-	Q4: CD45RA-	ANA816	527928
1032470	viable	NK-NKT: viable		527931
1032485	CD3+	CD3+	ANA809	527934
1032489	viable	NK-NKT: viable		527935
1032510	viable	NK-NKT: viable		527938
1032512	lymphocyte	Lymph		527938
1032513	CD3+	CD3+	ANA809	527938
1032515	viable	NK-NKT: viable		527939
1032518	CD3+	CD3+	ANA809	527939
1032525	CD3+	CD3+	ANA809	527940
1032533	CD8-	CD8-	ANA810	527941
1032540	CD8-	CD8-	ANA810	527942
1032544	singlet	singlets		527943
1032554	lymphocyte	Lymph		527945
1032562	CD16+	CD16+	ANA811	527946
1032565	viable	NK-NKT: viable		527947
1032570	CD56+	CD56+	ANA815	527947
1032576	CD3-	CD3-	ANA809	527948
1032577	CD16+	CD16+	ANA811	527948
1032585	CD16+	CD16+	ANA811	527949
1032605	lymphocyte	Lymph		527954
1032619	CD24+	CD24+	ANA807	527956
1032645	viable	B cell: viable		527960
1032646	singlet	singlets		527960
1032650	CD20+	CD20+	ANA806	527960
1032655	lymphocyte	Lymph		527961
1032657	CD19+	CD19+	ANA805	527961
1032659	IgD+	Q3: IgD+	ANA813	527961
1032669	viable	B cell: viable		527963
1032670	singlet	singlets		527963
1032674	viable	B cell: viable		527964
1032677	CD3-	CD3-	ANA809	527964
1032680	CD38+	CD38+	ANA808	527964
1032687		Treg: viable		527968
1032688	singlet	singlets		527968
1032696		Treg: viable		527970
1032700	CD4+	CD4+	ANA41	527970
1032705	CD3+	CD3+	ANA809	527971
1032707	IL2RAhi	CD25hi	ANA163	527971
1032718		Treg: viable		527973
1032728	singlet	singlets		527974
1032730	CD3+	CD3+	ANA809	527974
1032732	IL2RAhi	CD25hi	ANA163	527974
1032739	CD3+	CD3+	ANA809	527975
1032740	CD4+	CD4+	ANA41	527975
1032782	CXCR3	CXCR3 FMO: viable	ANA76	527985
1032804	singlet	singlets		527989
1032820	singlet	singlets		527992
1032821		Mono		527992
1032822	SIGLEC-3+	CD33+	ANA864	527992
1032831	CXCR3	CXCR3 FMO: viable	ANA76	527996
1032833	lymphocyte	Lymph		527996
1032836	lymphocyte	Lymph		527997
1032843	CD56+	CD56+	ANA815	527998
1032856	lymphocyte	Lymph		528001
1032859	CXCR3+	CXCR3+	ANA76	528001
1032860	CXCR3	CXCR3 FMO: viable	ANA76	528002
1032868	CD3+	CD3+	ANA809	528003
1032874	CD3-	CD3-	ANA809	528004
1032877	lymphocyte	Lymph		528005
1032883	lymphocyte	Lymph		528006
1032890		Mono		528007
1032891	CXCR3	CXCR3 FMO: viable	ANA76	528008
1032892	singlet	singlets		528008
1032893		Mono		528008
1032914	CD4+	CD4+	ANA41	528014
1032924	CD3+	CD3+	ANA809	528016
1032933	HLADR+	Q2: HLADR+	ANA812	528017
1032950	singlet	singlets		528020
1032956	lymphocyte	Lymph		528021
1032959	PD1+	PD1+	ANA818	528021
1032964	CD8+	CD8+	ANA810	528022
1032980	CD38-	Q3: CD38-	ANA808	528024
1032995		T cell: viable		528029
1032998		T cell: viable		528030
1033003	singlet	singlets		528031
1033005	CD3+	CD3+	ANA809	528031
1033006	CD4+	CD4+	ANA41	528031
1033013		T cell: viable		528033
1033017	CD4+	CD4+	ANA41	528033
1033040		T cell: viable		528037
1033041	singlet	singlets		528037
1033042	lymphocyte	Lymph		528037
1033066	lymphocyte	Lymph		528041
1033071		T cell: viable		528042
1033074	CD3+	CD3+	ANA809	528042
1033076	CD45RA+	Q2: CD45RA+	ANA816	528042
1033081	CD3+	CD3+	ANA809	528043
1033103	singlet	singlets		528049
1033104	lymphocyte	Lymph		528049
1033111	CD8+	CD8+	ANA810	528050
1033115	singlet	singlets		528051
1033121	viable	NK-NKT: viable		528052
1033122	singlet	singlets		528052
1033126	CD314+	Q3: CD314+	ANA886	528052
1033139	CD8-	CD8-	ANA810	528054
1033145	CD314-	Q1: CD314-	ANA886	528055
1033154	viable	NK-NKT: viable		528057
1033176	CD3-	CD3-	ANA809	528060
1033178	singlet	singlets		528061
1033180	CD3-	CD3-	ANA809	528061
1033184	singlet	singlets		528062
1033190	viable	NK-NKT: viable		528063
1033192	lymphocyte	Lymph		528063
1033198	viable	NK-NKT: viable		528064
1033212	CD314+	Q3: CD314+	ANA886	528065
1033215	singlet	singlets		528066
1033225	viable	B cell: viable		528069
1033226	singlet	singlets		528069
1033242	CD19+	CD19+	ANA805	528072
1033250	CD19+	CD19+	ANA805	528073
1033259	CD20+	CD20+	ANA806	528074
1033265	CD3-	CD3-	ANA809	528075
1033278	viable	B cell: viable		528077
1033283	CD20+	CD20+	ANA806	528077
1033286	viable	B cell: viable		528078
1033295	singlet	singlets		528079
1033300	singlet	singlets		528080
1033301	lymphocyte	Lymph		528080
1033306		Treg: viable		528081
1033330	CD3+	CD3+	ANA809	528087
1033337	CD3+	CD3+	ANA809	528088
1033340	CD127low	CD127low	ANA182	528088
1033345	lymphocyte	Lymph		528089
1033373	CD3+	CD3+	ANA809	528092
1033397	CXCR3+	CXCR3+	ANA76	528098
1033406	CD4+	CD4+	ANA41	528100
1033410	CD3+	CD3+	ANA809	528101
1033412	CXCR3+	CXCR3+	ANA76	528101
1033413	CXCR3	CXCR3 FMO: viable	ANA76	528102
1033414	singlet	singlets		528102
1033415	lymphocyte	Lymph		528102
1033418	CXCR3	CXCR3 FMO: viable	ANA76	528103
1033421	CD3+	CD3+	ANA809	528103
1033423	CXCR3+	CXCR3+	ANA76	528103
1033429	singlet	singlets		528105
1033434	CXCR3	CXCR3 FMO: viable	ANA76	528106
1033443		Mono		528107
1033448	CXCR3	CXCR3 FMO: viable	ANA76	528109
1033456	CXCR3	CXCR3 FMO: viable	ANA76	528112
1033457	singlet	singlets		528112
1033461	lymphocyte	Lymph		528113
1033462	CD16+	CD16+	ANA811	528113
1033476	lymphocyte	Lymph		528116
1033481	lymphocyte	Lymph		528117
1033485	CXCR3	CXCR3 FMO: viable	ANA76	528118
1033486	singlet	singlets		528118
1033496	CXCR3	CXCR3 FMO: viable	ANA76	528120
1033509	CD3-	CD3-	ANA809	528122
1033512	CXCR3+	CXCR3+	ANA76	528122
1033514	singlet	singlets		528123
1033519	SIGLEC-3+	CD33+	ANA864	528124
1033529	singlet	singlets		528128
1033531		Activated T: viable		528129
1033536	singlet	singlets		528130
1033538	CD3+	CD3+	ANA809	528130
1033558	HLADR+	Q2: HLADR+	ANA812	528133
1033559	CD38+	Q2: CD38+	ANA808	528133
1033574		Activated T: viable		528136
1033576	lymphocyte	Lymph		528136
1033578	CD8+	CD8+	ANA810	528136
1033587	lymphocyte	Lymph		528138
1033614	singlet	singlets		528142
1033626	CD3+	CD3+	ANA809	528146
1033661	CD3+	CD3+	ANA809	528152
1033673	singlet	singlets		528154
1033681	CD8+	CD8+	ANA810	528155
1033694	CD45RA-	Q1: CD45RA-	ANA816	528157
1033697	singlet	singlets		528158
1033710		T cell: viable		528160
1033711	singlet	singlets		528160
1033725	lymphocyte	Lymph		528164
1033733	singlet	singlets		528166
1033749	CD3+	CD3+	ANA809	528168
1033752	CD94-	Q3: CD94-	ANA884	528168
1033754	singlet	singlets		528169
1033769	CD8-	CD8-	ANA810	528171
1033788	lymphocyte	Lymph		528174
1033796	CD3+	CD3+	ANA809	528175
1033798	viable	NK-NKT: viable		528176
1033802	viable	NK-NKT: viable		528177
1033808	viable	NK-NKT: viable		528178
1033819	CD16+	CD16+	ANA811	528179
1033823	viable	NK-NKT: viable		528180
1033843	CD16+	CD16+	ANA811	528182
1033849	singlet	singlets		528184
1033852	lymphocyte	Lymph		528185
1033886	CD38+	CD38+	ANA808	528190
1033899	CD19+	CD19+	ANA805	528192
1033902	CD27+	Q2: CD27+	ANA40	528192
1033911	viable	B cell: viable		528194
1033912	singlet	singlets		528194
1033924	viable	B cell: viable		528196
1033931		Treg: viable		528197
1033933	singlet	singlets		528198
1033938	singlet	singlets		528200
1033950	CD4+	CD4+	ANA41	528202
1033959		Treg: viable		528204
1033965	CD127low	CD127low	ANA182	528204
1033967	CD45RA+	Q1: CD45RA+	ANA816	528204
1033973	IL2RAhi	CD25hi	ANA163	528205
1033982	IL2RAhi	CD25hi	ANA163	528206
1033983	CD127low	CD127low	ANA182	528206
1034010	singlet	singlets		528212
1034034	lymphocyte	Lymph		528217
1034035	CD3+	CD3+	ANA809	528217
1034037	CXCR3+	CXCR3+	ANA76	528217
1034049	CXCR3	CXCR3 FMO: viable	ANA76	528220
1034055	lymphocyte	Lymph		528221
1034062	CD3-	CD3-	ANA809	528222
1034079	CXCR3	CXCR3 FMO: viable	ANA76	528227
1034081	CXCR3	CXCR3 FMO: viable	ANA76	528228
1034085	singlet	singlets		528229
1034109	CXCR3+	CXCR3+	ANA76	528233
1034112	lymphocyte	Lymph		528234
1034125	CXCR3	CXCR3 FMO: viable	ANA76	528237
1034139	singlet	singlets		528239
1034141	CXCR3	CXCR3 FMO: viable	ANA76	528240
1034142	singlet	singlets		528240
1034143		Mono		528240
1034146	singlet	singlets		528241
1034147		Mono		528241
1034153		Activated T: viable		528244
1034162	lymphocyte	Lymph		528246
1034173	lymphocyte	Lymph		528248
1034177	CD38+	Q1: CD38+	ANA808	528248
1034181	CD3+	CD3+	ANA809	528249
1034188	CD3+	CD3+	ANA809	528250
1034208	CD8+	CD8+	ANA810	528253
1034213	CD3+	CD3+	ANA809	528254
1034215	HLADR-	Q1: HLADR-	ANA812	528254
1034216	CD38+	Q1: CD38+	ANA808	528254
1034223	CD38+	Q2: CD38+	ANA808	528255
1034250	lymphocyte	Lymph		528262
1034276		T cell: viable		528267
1034280	CD4+	CD4+	ANA41	528267
1034282	CD27+	Q2: CD27+	ANA40	528267
1034288	CD45RA+	Q3: CD45RA+	ANA816	528268
1034294	CD4+	CD4+	ANA41	528269
1034302		T cell: viable		528271
1034304	lymphocyte	Lymph		528271
1034305	CD3+	CD3+	ANA809	528271
1034311	CD3+	CD3+	ANA809	528272
1034317	CD3+	CD3+	ANA809	528273
1034319	CD45RA-	Q1: CD45RA-	ANA816	528273
1034324	CD3+	CD3+	ANA809	528274
1034326	CD45RA+	Q2: CD45RA+	ANA816	528274
1034330	lymphocyte	Lymph		528275
1034331	CD3+	CD3+	ANA809	528275
1034345	viable	NK-NKT: viable		528279
1034350	lymphocyte	Lymph		528280
1034355	CD3+	CD3+	ANA809	528281
1034357	viable	NK-NKT: viable		528282
1034363	CD94+	Q1: CD94+	ANA884	528282
1034372	singlet	singlets		528284
1034384	CD94-	Q4: CD94-	ANA884	528285
1034397	viable	NK-NKT: viable		528288
1034399	lymphocyte	Lymph		528288
1034417	CD94-	Q4: CD94-	ANA884	528290
1034421	CD3+	CD3+	ANA809	528291
1034428	singlet	singlets		528293
1034434	singlet	singlets		528294
1034440	viable	NK-NKT: viable		528295
1034462	CD314+	Q3: CD314+	ANA886	528297
1034465	singlet	singlets		528298
1034474	singlet	singlets		528300
1034475	viable	B cell: viable		528301
1034481	CD3-	CD3-	ANA809	528302
1034482	viable	B cell: viable		528303
1034503	CD38-	CD38-	ANA808	528305
1034521	singlet	singlets		528308
1034534	IgD+	Q3: IgD+	ANA813	528309
1034547	CD3-	CD3-	ANA809	528311
1034549	viable	B cell: viable		528312
1034571		Treg: viable		528318
1034572	singlet	singlets		528318
1034576	CD161+	CD161+	ANA883	528318
1034584		Treg: viable		528320
1034591	CD161-	Q1: CD161-	ANA883	528320
1034598	IL2RAhi	CD25hi	ANA163	528321
1034603	singlet	singlets		528322
1034608	CD127low	CD127low	ANA182	528322
1034612	singlet	singlets		528323
1034615	CD4+	CD4+	ANA41	528323
1034621	singlet	singlets		528324
1034623	CD3+	CD3+	ANA809	528324
1034625		Treg: viable		528325
1034636	lymphocyte	Lymph		528328
1034643	singlet	singlets		528330
1034649	singlet	singlets		528331
1034658	singlet	singlets		528333
1034680	lymphocyte	Lymph		528337
1034681	CD3-	CD3-	ANA809	528337
1034704	CXCR3	CXCR3 FMO: viable	ANA76	528343
1034709	CXCR3	CXCR3 FMO: viable	ANA76	528345
1034732	CD3+	CD3+	ANA809	528349
1034739	CD8+	CD8+	ANA810	528350
1034758	lymphocyte	Lymph		528354
1034759	CD3-	CD3-	ANA809	528354
1034763	CXCR3	CXCR3 FMO: viable	ANA76	528355
1034764	singlet	singlets		528355
1034774	CXCR3+	CXCR3+	ANA76	528357
1034777	singlet	singlets		528359
1034785		Activated T: viable		528362
1034788	CD3+	CD3+	ANA809	528362
1034792	lymphocyte	Lymph		528363
1034797	singlet	singlets		528364
1034805	lymphocyte	Lymph		528365
1034808	HLADR+	Q2: HLADR+	ANA812	528365
1034820	CD3+	CD3+	ANA809	528367
1034826	lymphocyte	Lymph		528368
1034831	lymphocyte	Lymph		528369
1034833	CD8+	CD8+	ANA810	528369
1034848	CD38+	Q2: CD38+	ANA808	528371
1034852	CD3+	CD3+	ANA809	528372
1034853	CD8+	CD8+	ANA810	528372
1034856		Activated T: viable		528373
1034859	CD3+	CD3+	ANA809	528373
1034869	singlet	singlets		528376
1034881	CD4+	CD4+	ANA41	528379
1034891	CD3+	CD3+	ANA809	528381
1034911	CD3+	CD3+	ANA809	528384
1034917	lymphocyte	Lymph		528385
1034922		T cell: viable		528386
1034928	singlet	singlets		528387
1034935	lymphocyte	Lymph		528388
1034947	singlet	singlets		528390
1034954	singlet	singlets		528391
1034975	lymphocyte	Lymph		528396
1034992	CD3+	CD3+	ANA809	528399
1034998	lymphocyte	Lymph		528400
1035000	CD8+	CD8+	ANA810	528400
1035006	CD3+	CD3+	ANA809	528401
1035008	CD314-	Q4: CD314-	ANA886	528401
1035011	singlet	singlets		528402
1035031	lymphocyte	Lymph		528405
1035034	CD314+	Q3: CD314+	ANA886	528405
1035035	CD94-	Q3: CD94-	ANA884	528405
1035039	CD3+	CD3+	ANA809	528406
1035044	singlet	singlets		528407
1035048	viable	NK-NKT: viable		528408
