FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1126506	HLADR+	HLA-DR+	ANA812	554678
1126508	CD62L+	CD62L+	ANA712	554678
1126517	SLAN+	SLAN+	ANA906	554681
1129098	CD19+	CD19+	ANA805	555192
1129099	CD3-	CD3-	ANA809	555192
1129104	CD14-	CD14-	ANA804	555193
1129105	CD27+	CD27+	ANA40	555193
1129138	CD27-	CD27-	ANA40	555199
1129149	IgD-	IgD-	ANA813	555201
1129154	IgD-	IgD-	ANA813	555202
1129160	CD3-	CD3-	ANA809	555204
1129172	CD27+	CD27+	ANA40	555206
1129175	CD19+	CD19+	ANA805	555207
1129184	CD27-	CD27-	ANA40	555208
1129187	CD19+	CD19+	ANA805	555209
1129197		Lin1-		555211
1129198	HLADR+	HLA-DR+	ANA812	555211
1129201		Lin1-		555212
1129218	BDCA2, CD303+	BDCA2+	ANA870	555215
1129227	HLADR+	HLA-DR+	ANA812	555217
1129229	CD11c-	CD11c-	ANA814	555217
1129236	HLADR+	HLA-DR+	ANA812	555219
1129250		Lin1-		555222
1129252	BDCA2, CD303-	BDCA2-	ANA870	555222
1129254	CD40-	CD40-	ANA42	555222
1129260		Lin1-		555224
1129267	BDCA2, CD303-	BDCA2-	ANA870	555225
1129269	BDCA3-	BDCA3-	ANA894	555225
1129271		Lin1-		555226
1129293	HLADR+	HLA-DR+	ANA812	555229
1129309	CD11c+	CD11c+	ANA814	555231
1129313		Lin1-		555232
1129314	HLADR+	HLA-DR+	ANA812	555232
1129318	BDCA1-	CD1c-	ANA895	555232
1129319		Lin1-		555233
1129325	CD2-	CD2-	ANA860	555233
1129337	BDCA3+	BDCA3+	ANA894	555235
1129343	CD11c+	CD11c+	ANA814	555236
1129355	HLADR+	HLA-DR+	ANA812	555238
1129358	BDCA3+	BDCA3+	ANA894	555238
1129366	CD3+	CD3+	ANA809	555242
1129370	CD4+	CD4+	ANA41	555243
1129376	CD278+	ICOS+	ANA898	555244
1129387	HLADR+	HLA-DR+	ANA812	555246
1129398	CD45RA-	CD45RA-	ANA816	555248
1129403	CD8-	CD8-	ANA810	555249
1129429	CXCR3+	CXCR3+	ANA76	555252
1129431	HLADR+	HLA-DR+	ANA812	555252
1129436	CD45RA-	CD45RA-	ANA816	555253
1129438	CCR6+	CCR6+	ANA36	555253
1129454	HLADR+	HLA-DR+	ANA812	555255
1129456	CD4+	CD4+	ANA41	555256
1129475	CXCR3-	CXCR3-	ANA76	555258
1129486	CD3+	CD3+	ANA809	555260
1129487	CD4+	CD4+	ANA41	555260
1129506	CXCR5-	CXCR5-	ANA78	555263
1129509	CCR6-	CCR6-	ANA36	555263
1129514	CD45RA-	CD45RA-	ANA816	555264
1129516	CCR6-	CCR6-	ANA36	555264
1129520	CD8-	CD8-	ANA810	555265
1129528	CD8-	CD8-	ANA810	555266
1129529	CXCR5-	CXCR5-	ANA78	555266
1129549	CD3+	CD3+	ANA809	555269
1129552	CXCR5-	CXCR5-	ANA78	555269
1129569	CXCR3-	CXCR3-	ANA76	555271
1129585	CCR6-	CCR6-	ANA36	555273
1129586	HLADR+	HLA-DR+	ANA812	555273
1129615	CD4-	CD4-	ANA41	555280
1129621	HLADR+	HLA-DR+	ANA812	555282
1129624	HLADR+	HLA-DR+	ANA812	555283
1129645	CD16+	CD16+	ANA811	555289
1129651	CD14+	CD14+	ANA804	555291
1129660	HLADR+	HLA-DR+	ANA812	555293
1129665	CD16-	CD16-	ANA811	555294
1129668	HLADRhi	HLA-DRhi	ANA812	555295
1129676	CD14+	CD14+	ANA804	555298
1129677	HLADRlo	HLA-DRlo	ANA812	555298
1129679	CD14+	CD14+	ANA804	555299
1129681	CD16-	CD16-	ANA811	555299
1129693	CD16-	CD16-	ANA811	555302
1129705	CD16+	CD16+	ANA811	555305
1129711	CD14+	CD14+	ANA804	555307
1129713	CD16-	CD16-	ANA811	555307
1129717	CD16+	CD16+	ANA811	555308
1129732	CD62L-	CD62L- granulocyte	ANA712	555315
1129735	CD14-	CD14-	ANA804	555316
1129737	CD3-	CD3-	ANA809	555317
1129747	CD27+	CD27+	ANA40	555319
1129751	CD14-	CD14-	ANA804	555320
1129759	CD20-	CD20-	ANA806	555321
1129772	CD3-	CD3-	ANA809	555324
1129786	IgD+	IgD+	ANA813	555326
1129792	CD19+	CD19+	ANA805	555328
1129804	CD20-	CD20-	ANA806	555330
1129809	IgD+	IgD+	ANA813	555331
1129811	CD19+	CD19+	ANA805	555332
1129815	IgD+	IgD+	ANA813	555332
1129817	CD19+	CD19+	ANA805	555333
1129824	CD3-	CD3-	ANA809	555334
1129834	CD19+	CD19+	ANA805	555336
1129838	B7-2+	CD86+	ANA868	555336
1129839		Lin1-		555337
1129849	HLADR+	HLA-DR+	ANA812	555339
1129850	BDCA2, CD303+	BDCA2+	ANA870	555339
1129853		Lin1-		555340
1129857	CD40+	CD40+	ANA42	555340
1129862	CD40-	CD40-	ANA42	555341
1129868		Lin1-		555343
1129885	CD11c+	CD11c+	ANA814	555346
1129890	CD11c+	CD11c+	ANA814	555347
1129920		Lin1-		555353
1129923	CD11c+	CD11c+	ANA814	555353
1129946	BDCA1+	CD1c+	ANA895	555356
1129955		Lin1-		555358
1129962	HLADR+	HLA-DR+	ANA812	555359
1130002	B7-2-	CD86-	ANA868	555364
1130003	CD3+	CD3+	ANA809	555365
1130006	CD3+	CD3+	ANA809	555367
1130017	CD8-	CD8-	ANA810	555370
1130019	CD3+	CD3+	ANA809	555371
1130022	CXCR5+	CXCR5+	ANA78	555371
1130033	CXCR5+	CXCR5+	ANA78	555373
1130039	CXCR5+	CXCR5+	ANA78	555374
1130042	CCR6-	CCR6-	ANA36	555374
1130044	CD4+	CD4+	ANA41	555375
1130066	CD3+	CD3+	ANA809	555378
1130073	HLADR+	HLA-DR+	ANA812	555378
1130075	CD4+	CD4+	ANA41	555379
1130079	CXCR3+	CXCR3+	ANA76	555379
1130082	CD3+	CD3+	ANA809	555380
1130093	CD45RA-	CD45RA-	ANA816	555381
1130094	CXCR3-	CXCR3-	ANA76	555381
1130138	HLADR+	HLA-DR+	ANA812	555387
1130148	CXCR5-	CXCR5-	ANA78	555389
1130150	CXCR3+	CXCR3+	ANA76	555389
1130156	CD45RA-	CD45RA-	ANA816	555390
1130165	CXCR3+	CXCR3+	ANA76	555391
1130176	CD4+	CD4+	ANA41	555393
1130178	CXCR5-	CXCR5-	ANA78	555393
1130180	CXCR3+	CXCR3+	ANA76	555393
1130184	CD4+	CD4+	ANA41	555394
1130191	CD3+	CD3+	ANA809	555395
1130195	CD45RA-	CD45RA-	ANA816	555395
1130198	CD3+	CD3+	ANA809	555396
1130227	CCR6-	CCR6-	ANA36	555399
1130235	CCR6-	CCR6-	ANA36	555400
1130238	CD4-	CD4-	ANA41	555401
1130248	CD3+	CD3+	ANA809	555404
1130250	CD8+	CD8+	ANA810	555404
1130252	CD3+	CD3+	ANA809	555405
1130256	CD3+	CD3+	ANA809	555406
1130258	CD8+	CD8+	ANA810	555406
1130269	HLADR+	HLA-DR+	ANA812	555410
1130270	CD16+	CD16+	ANA811	555410
1130276	CD16-	CD16-	ANA811	555412
1130286	HLADR+	HLA-DR+	ANA812	555415
1130290	HLADR+	HLA-DR+	ANA812	555416
1130297	CD14+	CD14+	ANA804	555418
1130306	HLADR+	HLA-DR+	ANA812	555420
1130309	CD14+	CD14+	ANA804	555421
1130310	HLADRhi	HLA-DRhi	ANA812	555421
1130313	HLADRhi	HLA-DRhi	ANA812	555422
1130339	CD16-	CD16-	ANA811	555429
1130340	SLAN+	SLAN+	ANA906	555429
1130341	CD14+	CD14+	ANA804	555430
1130347	CD16+	CD16+	ANA811	555431
1130353	CD14+	CD14+	ANA804	555433
1130357	CD14+	CD14+	ANA804	555434
1130385	CD27+	CD27+	ANA40	555444
1130388	CD14-	CD14-	ANA804	555445
1130393	CD14-	CD14-	ANA804	555446
1130398	CD3-	CD3-	ANA809	555447
1130400	CD38+	CD38+	ANA808	555447
1130403	CD3-	CD3-	ANA809	555448
1130428	IgD+	IgD+	ANA813	555452
1130437	CD27-	CD27-	ANA40	555454
1130474	CD20+	CD20+	ANA806	555461
1130478	CD14-	CD14-	ANA804	555462
1130481		Lin1-		555463
1130495		Lin1-		555466
1130508	CD11c-	CD11c-	ANA814	555468
1130516	HLADR+	HLA-DR+	ANA812	555470
1130520	HLADR+	HLA-DR+	ANA812	555471
1130528	CD2+	CD2+	ANA860	555472
1130532	CD11c+	CD11c+	ANA814	555473
1130539		Lin1-		555475
1130555		Lin1-		555478
1130556	HLADR+	HLA-DR+	ANA812	555478
1130559	BDCA3-	BDCA3-	ANA894	555478
1130567	BDCA1+	CD1c+	ANA895	555479
1130570	HLADR+	HLA-DR+	ANA812	555480
1130576		Lin1-		555481
1130582	CD40-	CD40-	ANA42	555481
1130590		Lin1-		555483
1130591	HLADR+	HLA-DR+	ANA812	555483
1130602	BDCA1-	CD1c-	ANA895	555484
1130605	BDCA2, CD303-	BDCA2-	ANA870	555485
1130610		Lin1-		555486
1130614	BDCA3+	BDCA3+	ANA894	555486
1130625	HLADR+	HLA-DR+	ANA812	555488
1130629	BDCA1-	CD1c-	ANA895	555488
1130630	CD40-	CD40-	ANA42	555488
1130635	BDCA3+	BDCA3+	ANA894	555489
1130642	BDCA3+	BDCA3+	ANA894	555490
1130668	CD8-	CD8-	ANA810	555498
1130669	CXCR5+	CXCR5+	ANA78	555498
1130681	CXCR5+	CXCR5+	ANA78	555500
1130688	CXCR5+	CXCR5+	ANA78	555501
1130690	CXCR3+	CXCR3+	ANA76	555501
1130707	CCR6+	CCR6+	ANA36	555503
1130719	CXCR5+	CXCR5+	ANA78	555505
1130721	CXCR3+	CXCR3+	ANA76	555505
1130732	CD4+	CD4+	ANA41	555507
1130742	CXCR5+	CXCR5+	ANA78	555508
1130784	CXCR5-	CXCR5-	ANA78	555514
1130788	CD4+	CD4+	ANA41	555515
1130803	CD4+	CD4+	ANA41	555517
1130808	CCR6-	CCR6-	ANA36	555517
1130816	CCR6+	CCR6+	ANA36	555518
1130845	CXCR3-	CXCR3-	ANA76	555522
1130852	CD45RA-	CD45RA-	ANA816	555523
1130866	CXCR5-	CXCR5-	ANA78	555525
1130868	CXCR3-	CXCR3-	ANA76	555525
1130871	CD3+	CD3+	ANA809	555526
1130875	CD45RA-	CD45RA-	ANA816	555526
1130880	CD4-	CD4-	ANA41	555527
1130882	CD3+	CD3+	ANA809	555528
1130897	HLADR+	HLA-DR+	ANA812	555531
1130907	CD14lo	CD14lo	ANA804	555535
1130922	CCRL1+	CX3CR1+	ANA59	555539
1130927	CD14+	CD14+	ANA804	555541
1130929	CD16+	CD16+	ANA811	555541
1130943	CD14+	CD14+	ANA804	555545
1130946	CD11b-	CD11b-	ANA878	555545
1130950	CD11b-	CD11b-	ANA878	555546
1130956	CD16+	CD16+	ANA811	555548
1130966	B7-2+	CD86+	ANA868	555551
1130968	HLADR+	HLA-DR+	ANA812	555552
1130969	CD16+	CD16+	ANA811	555552
1130989	CD16+	CD16+	ANA811	555557
1130999	CD14+	CD14+	ANA804	555560
1131007	CD14+	CD14+	ANA804	555562
1131009	CD16-	CD16-	ANA811	555562
1131010	CD62L-	CD62L-	ANA712	555562
1131021	CD3-	CD3-	ANA809	555569
1131030	CD14-	CD14-	ANA804	555571
1131036	CD27+	CD27+	ANA40	555572
1131041	CD14-	CD14-	ANA804	555573
1131051	CD3-	CD3-	ANA809	555575
1131069	CD27+	CD27+	ANA40	555578
1131072	CD3-	CD3-	ANA809	555579
1131073	CD14-	CD14-	ANA804	555579
1131083	CD14-	CD14-	ANA804	555581
1131107	CD19+	CD19+	ANA805	555586
1131111	IgD-	IgD-	ANA813	555586
1131116	CD20+	CD20+	ANA806	555587
1131119	CD3-	CD3-	ANA809	555588
1131120	CD14-	CD14-	ANA804	555588
1131125	BDCA2, CD303+	BDCA2+	ANA870	555589
1131143	HLADR+	HLA-DR+	ANA812	555593
1131173	BDCA2, CD303-	BDCA2-	ANA870	555599
1131185	B7-2+	CD86+	ANA868	555601
1131186		Lin1-		555602
1131192	HLADR+	HLA-DR+	ANA812	555603
1131193	BDCA2, CD303-	BDCA2-	ANA870	555603
1131197		Lin1-		555604
1131201	BDCA3-	BDCA3-	ANA894	555604
1131204		Lin1-		555605
1131243	BDCA3+	BDCA3+	ANA894	555610
1131251	CD2-	CD2-	ANA860	555611
1131254	BDCA2, CD303-	BDCA2-	ANA870	555612
1131258	CD2+	CD2+	ANA860	555612
1131264	BDCA1-	CD1c-	ANA895	555613
1131265	CD40+	CD40+	ANA42	555613
1131274	HLADR+	HLA-DR+	ANA812	555615
1131286	B7-2-	CD86-	ANA868	555616
1131299	CD3+	CD3+	ANA809	555622
1131308	CD3+	CD3+	ANA809	555624
1131325	CXCR3+	CXCR3+	ANA76	555626
1131326	CCR6-	CCR6-	ANA36	555626
1131334	HLADR+	HLA-DR+	ANA812	555627
1131338	CXCR5+	CXCR5+	ANA78	555628
1131341	CCR6-	CCR6-	ANA36	555628
1131343	CD3+	CD3+	ANA809	555629
1131353	CXCR5+	CXCR5+	ANA78	555630
1131360	CD8-	CD8-	ANA810	555631
1131361	CXCR5+	CXCR5+	ANA78	555631
1131366	CD3+	CD3+	ANA809	555632
1131367	CD4+	CD4+	ANA41	555632
1131369	CXCR5+	CXCR5+	ANA78	555632
1131389	CD3+	CD3+	ANA809	555635
1131404	CD3+	CD3+	ANA809	555637
1131418	CD4+	CD4+	ANA41	555639
1131423	CD3+	CD3+	ANA809	555640
1131433	CD45RA-	CD45RA-	ANA816	555641
1131434	CXCR3+	CXCR3+	ANA76	555641
1131437	CD4+	CD4+	ANA41	555642
1131439	CXCR5-	CXCR5-	ANA78	555642
1131454	CD8-	CD8-	ANA810	555644
1131457	CXCR3+	CXCR3+	ANA76	555644
1131465	CCR6+	CCR6+	ANA36	555645
1131472	CXCR3+	CXCR3+	ANA76	555646
1131474	CD278+	ICOS+	ANA898	555646
1131493	CXCR5-	CXCR5-	ANA78	555649
1131510	CXCR3-	CXCR3-	ANA76	555651
1131519	CCR6-	CCR6-	ANA36	555652
1131524	CD3+	CD3+	ANA809	555654
1131534	CD8+	CD8+	ANA810	555656
1131556	HLADR+	HLA-DR+	ANA812	555663
1131558	CD14lo	CD14lo	ANA804	555664
1131562	HLADR+	HLA-DR+	ANA812	555665
1131566	HLADR+	HLA-DR+	ANA812	555666
1131587	CD16+	CD16+	ANA811	555671
1131592	CD11b-	CD11b-	ANA878	555672
1131612	B7-2+	CD86+	ANA868	555678
1131615	CD16+	CD16+	ANA811	555679
1131626	HLADR+	HLA-DR+	ANA812	555682
1131633	CD14+	CD14+	ANA804	555684
1131634	HLADR+	HLA-DR+	ANA812	555684
1131638	HLADR+	HLA-DR+	ANA812	555685
1131642	HLADR+	HLA-DR+	ANA812	555686
1131672	CD14-	CD14-	ANA804	555697
1131681	CD19+	CD19+	ANA805	555699
1131694	CD14-	CD14-	ANA804	555701
1131705	CD14-	CD14-	ANA804	555703
1131714	CD3-	CD3-	ANA809	555705
1131730	CD20-	CD20-	ANA806	555708
1131735	IgD+	IgD+	ANA813	555709
1131739	CD14-	CD14-	ANA804	555710
1131744	CD3-	CD3-	ANA809	555711
1131773	CD2-	CD2-	ANA860	555716
1131776	BDCA2, CD303+	BDCA2+	ANA870	555717
1131796	BDCA2, CD303+	BDCA2+	ANA870	555721
1131801	BDCA2, CD303-	BDCA2-	ANA870	555722
1131809	HLADR+	HLA-DR+	ANA812	555724
1131814	HLADR+	HLA-DR+	ANA812	555725
1131816	CD11c+	CD11c+	ANA814	555725
1131827	B7-2+	CD86+	ANA868	555727
1131843	BDCA3-	BDCA3-	ANA894	555730
1131849	CD11c+	CD11c+	ANA814	555731
1131860		Lin1-		555733
1131883	BDCA2, CD303-	BDCA2-	ANA870	555736
1131893	CD2-	CD2-	ANA860	555737
1131896	BDCA2, CD303-	BDCA2-	ANA870	555738
1131916	HLADR+	HLA-DR+	ANA812	555741
1131917	BDCA2, CD303-	BDCA2-	ANA870	555741
1131919	BDCA3+	BDCA3+	ANA894	555741
1131925	CD11c+	CD11c+	ANA814	555742
1131927	BDCA1-	CD1c-	ANA895	555742
1131929	CD3+	CD3+	ANA809	555743
1131931	HLADR+	HLA-DR+	ANA812	555744
1131935	CD4+	CD4+	ANA41	555746
1131936	CD8-	CD8-	ANA810	555746
1131946	CD4+	CD4+	ANA41	555749
1131971	CD8-	CD8-	ANA810	555753
1131981	CD45RA-	CD45RA-	ANA816	555754
1131982	CXCR3+	CXCR3+	ANA76	555754
1131996	CD45RA-	CD45RA-	ANA816	555756
1132004	CD45RA-	CD45RA-	ANA816	555757
1132009	CD4+	CD4+	ANA41	555758
1132012	CD45RA-	CD45RA-	ANA816	555758
1132017	CD8-	CD8-	ANA810	555759
1132029	CCR6+	CCR6+	ANA36	555760
1132037	CCR6-	CCR6-	ANA36	555761
1132041	CXCR5+	CXCR5+	ANA78	555762
1132045	HLADR+	HLA-DR+	ANA812	555762
1132049	CXCR5+	CXCR5+	ANA78	555763
1132050	CD45RA-	CD45RA-	ANA816	555763
1132054	CD3+	CD3+	ANA809	555764
1132061	CD8-	CD8-	ANA810	555765
1132072	CD4+	CD4+	ANA41	555767
1132093	CD278+	ICOS+	ANA898	555769
1132102	CD4+	CD4+	ANA41	555771
1132107	CCR6+	CCR6+	ANA36	555771
1132132	CD3+	CD3+	ANA809	555775
1132133	CD4+	CD4+	ANA41	555775
1132138	CCR6+	CCR6+	ANA36	555775
1132141	CD4+	CD4+	ANA41	555776
1132158	CXCR5-	CXCR5-	ANA78	555778
1132165	CD8+	CD8+	ANA810	555779
1132188	CD14+	CD14+	ANA804	555786
1132189	HLADR+	HLA-DR+	ANA812	555786
1132192	HLADR+	HLA-DR+	ANA812	555787
1132197	CD14+	CD14+	ANA804	555789
1132198	HLADR+	HLA-DR+	ANA812	555789
1132203	CD14+	CD14+	ANA804	555791
1132206	CCRL1+	CX3CR1+	ANA59	555791
1132213	CD16+	CD16+	ANA811	555793
1132216	HLADR+	HLA-DR+	ANA812	555794
1132219	CD14+	CD14+	ANA804	555795
1132226	CD11b+	CD11b+	ANA878	555796
1132258	B7-2-	CD86-	ANA868	555805
1132271	CD14+	CD14+	ANA804	555809
1132276	HLADR+	HLA-DR+	ANA812	555810
1132278	SLAN-	SLAN-	ANA906	555810
1132289	CD16+	CD16+	ANA811	555813
1132292	HLADR+	HLA-DR+	ANA812	555814
1132307	B7-2+	CD86+	ANA868	555821
1132321	CD138+	CD138+	ANA891	555824
1132324	CD3-	CD3-	ANA809	555825
1132335	CD3-	CD3-	ANA809	555827
1132338	CD24+	CD24+	ANA807	555827
1132343	CD24+	CD24+	ANA807	555828
1132366	CD3-	CD3-	ANA809	555833
1132371	CD14-	CD14-	ANA804	555834
1132373	CD19+	CD19+	ANA805	555835
1132378	B7-2+	CD86+	ANA868	555835
1132386	CD3-	CD3-	ANA809	555837
1132400	CD20+	CD20+	ANA806	555839
1132417	HLADR+	HLA-DR+	ANA812	555843
1132418	BDCA2, CD303+	BDCA2+	ANA870	555843
1132421		Lin1-		555844
1132429	CD11c-	CD11c-	ANA814	555845
1132433	BDCA2, CD303+	BDCA2+	ANA870	555846
1132434	CD11c-	CD11c-	ANA814	555846
1132445		Lin1-		555849
1132447	BDCA2, CD303-	BDCA2-	ANA870	555849
1132453	CD11c+	CD11c+	ANA814	555850
1132457	BDCA2, CD303-	BDCA2-	ANA870	555851
1132466	HLADR+	HLA-DR+	ANA812	555853
1132473	CD11c+	CD11c+	ANA814	555854
1132475		Lin1-		555855
1132489	HLADR+	HLA-DR+	ANA812	555857
1132493	BDCA1+	CD1c+	ANA895	555857
1132498	CD11c+	CD11c+	ANA814	555858
1132504	BDCA2, CD303-	BDCA2-	ANA870	555859
1132533	BDCA3+	BDCA3+	ANA894	555863
1132565	HLADR+	HLA-DR+	ANA812	555868
1132567	CD11c+	CD11c+	ANA814	555868
1132570	B7-2-	CD86-	ANA868	555868
1132576	CD3+	CD3+	ANA809	555872
1132577	CD4+	CD4+	ANA41	555872
1132586	CD278+	ICOS+	ANA898	555874
1132608	CD45RA-	CD45RA-	ANA816	555878
1132614	CXCR5+	CXCR5+	ANA78	555879
1132615	CD45RA-	CD45RA-	ANA816	555879
1132620	CD4+	CD4+	ANA41	555880
1132629	CD8-	CD8-	ANA810	555881
1132634	CD3+	CD3+	ANA809	555882
1132658	CD4+	CD4+	ANA41	555885
1132661	CD45RA-	CD45RA-	ANA816	555885
1132662	CXCR3-	CXCR3-	ANA76	555885
1132663	CCR6+	CCR6+	ANA36	555885
1132682	CD8-	CD8-	ANA810	555888
1132687	HLADR+	HLA-DR+	ANA812	555888
1132697	CD4+	CD4+	ANA41	555890
1132698	CD8-	CD8-	ANA810	555890
1132701	CD3+	CD3+	ANA809	555891
1132717	CD45RA-	CD45RA-	ANA816	555893
1132739	CXCR5-	CXCR5-	ANA78	555896
1132740	CD45RA-	CD45RA-	ANA816	555896
1132748	CXCR3+	CXCR3+	ANA76	555897
1132750	HLADR+	HLA-DR+	ANA812	555897
1132751	CD3+	CD3+	ANA809	555898
1132786	CD45RA-	CD45RA-	ANA816	555902
1132793	CD45RA-	CD45RA-	ANA816	555903
1132807	CD8+	CD8+	ANA810	555905
1132808	CD3+	CD3+	ANA809	555906
1132826	CD8+	CD8+	ANA810	555910
1132848	CCRL1+	CX3CR1+	ANA59	555917
1132857	CD14+	CD14+	ANA804	555920
1132867	CD16+	CD16+	ANA811	555922
1132868	CD11b+	CD11b+	ANA878	555922
1132879	CD16-	CD16-	ANA811	555925
1132893	CD14+	CD14+	ANA804	555930
1132895	CD16+	CD16+	ANA811	555930
1132902	HLADR+	HLA-DR+	ANA812	555932
1132904	B7-2-	CD86-	ANA868	555932
1132908	SLAN+	SLAN+	ANA906	555933
1132912	SLAN+	SLAN+	ANA906	555934
1132918	HLADR+	HLA-DR+	ANA812	555936
1132922	HLADR+	HLA-DR+	ANA812	555937
1132935	CD16-	CD16-	ANA811	555940
1132943	CD19+	CD19+	ANA805	555946
1132957	CD27+	CD27+	ANA40	555949
1132962	CD27+	CD27+	ANA40	555950
1132973	CD38+	CD38+	ANA808	555952
1132992	CD19+	CD19+	ANA805	555956
1132997	CD19+	CD19+	ANA805	555957
1132998	CD3-	CD3-	ANA809	555957
1133005	CD27-	CD27-	ANA40	555958
1133012	CD3-	CD3-	ANA809	555960
1133015	CD19+	CD19+	ANA805	555961
1133026	B7-2+	CD86+	ANA868	555962
1133046	CD14-	CD14-	ANA804	555966
1133049		Lin1-		555967
1133050	HLADR+	HLA-DR+	ANA812	555967
1133051	BDCA2, CD303+	BDCA2+	ANA870	555967
1133058		Lin1-		555969
1133061	CD11c-	CD11c-	ANA814	555969
1133062	CD2+	CD2+	ANA860	555969
1133066	CD11c-	CD11c-	ANA814	555970
1133069	HLADR+	HLA-DR+	ANA812	555971
1133082	B7-2-	CD86-	ANA868	555973
1133091	CD2-	CD2-	ANA860	555975
1133100	CD11c+	CD11c+	ANA814	555977
1133101	CD40+	CD40+	ANA42	555977
1133102		Lin1-		555978
1133103	HLADR+	HLA-DR+	ANA812	555978
1133117		Lin1-		555981
1133130		Lin1-		555983
1133144		Lin1-		555985
1133145	HLADR+	HLA-DR+	ANA812	555985
1133150	CD40-	CD40-	ANA42	555985
1133162	BDCA3-	BDCA3-	ANA894	555987
1133164	B7-2-	CD86-	ANA868	555987
1133176	BDCA1-	CD1c-	ANA895	555989
1133201	BDCA2, CD303-	BDCA2-	ANA870	555993
1133203	BDCA3+	BDCA3+	ANA894	555993
1133205	B7-2+	CD86+	ANA868	555993
1133212	B7-2-	CD86-	ANA868	555994
1133233	CD45RA-	CD45RA-	ANA816	556001
1133235	CD4+	CD4+	ANA41	556002
1133238	CD45RA-	CD45RA-	ANA816	556002
1133247	CD4+	CD4+	ANA41	556004
1133282	CCR6+	CCR6+	ANA36	556008
1133290	CCR6+	CCR6+	ANA36	556009
1133298	CCR6+	CCR6+	ANA36	556010
1133301	CD8-	CD8-	ANA810	556011
1133313	CCR6+	CCR6+	ANA36	556012
1133315	CD3+	CD3+	ANA809	556013
1133317	CD8-	CD8-	ANA810	556013
1133329	HLADR+	HLA-DR+	ANA812	556014
1133347	CD45RA-	CD45RA-	ANA816	556017
1133368	CCR6-	CCR6-	ANA36	556020
1133377	CD278+	ICOS+	ANA898	556021
1133378	CD3+	CD3+	ANA809	556022
1133403	CD8-	CD8-	ANA810	556025
1133407	CCR6+	CCR6+	ANA36	556025
1133409	CD4+	CD4+	ANA41	556026
1133416	CD3+	CD3+	ANA809	556027
1133419	CXCR5-	CXCR5-	ANA78	556027
1133423	CD278+	ICOS+	ANA898	556027
1133428	CD45RA-	CD45RA-	ANA816	556028
1133429	CXCR3-	CXCR3-	ANA76	556028
1133444	CXCR3-	CXCR3-	ANA76	556030
1133445	CCR6-	CCR6-	ANA36	556030
1133453	CCR6+	CCR6+	ANA36	556032
1133462	CD3+	CD3+	ANA809	556035
1133469	CD278+	ICOS+	ANA898	556036
1133481	CD14+	CD14+	ANA804	556041
1133490	CCRL1+	CX3CR1+	ANA59	556043
1133495	CD14+	CD14+	ANA804	556045
1133502	CCRL1-	CX3CR1-	ANA59	556046
1133507	CD14+	CD14+	ANA804	556048
1133514	CD11b-	CD11b-	ANA878	556049
1133530	CD16-	CD16-	ANA811	556054
1133541	CD16+	CD16+	ANA811	556057
1133544	HLADR+	HLA-DR+	ANA812	556058
1133546	B7-2-	CD86-	ANA868	556058
1133547	CD14+	CD14+	ANA804	556059
1133567	CD14+	CD14+	ANA804	556064
1133571	CD14+	CD14+	ANA804	556065
1133578	CD62L-	CD62L-	ANA712	556066
1133581	CD16-	CD16- granulocyte	ANA811	556069
1133591	B7-2+	CD86+	ANA868	556073
1133596	CD19+	CD19+	ANA805	556075
1133607	CD19+	CD19+	ANA805	556077
1133624	CD3-	CD3-	ANA809	556080
1133626	CD38+	CD38+	ANA808	556080
1133632	CD27-	CD27-	ANA40	556081
1133633	IgD+	IgD+	ANA813	556081
1133638	IgD+	IgD+	ANA813	556082
1133641	CD14-	CD14-	ANA804	556083
1133644	CD19+	CD19+	ANA805	556084
1133647	CD27-	CD27-	ANA40	556084
1133657	CD19+	CD19+	ANA805	556087
1133663	CD19+	CD19+	ANA805	556088
1133665	CD14-	CD14-	ANA804	556088
1133666	CD27+	CD27+	ANA40	556088
1133679	IgD-	IgD-	ANA813	556090
1133693	BDCA2, CD303+	BDCA2+	ANA870	556093
1133701	HLADR+	HLA-DR+	ANA812	556095
1133702	BDCA2, CD303+	BDCA2+	ANA870	556095
1133705		Lin1-		556096
1133717	BDCA2, CD303+	BDCA2+	ANA870	556098
1133728	CD11c+	CD11c+	ANA814	556100
1133729		Lin1-		556101
1133734		Lin1-		556102
1133740	HLADR+	HLA-DR+	ANA812	556103
1133758	B7-2-	CD86-	ANA868	556106
1133759		Lin1-		556107
1133774	BDCA2, CD303-	BDCA2-	ANA870	556109
1133809	BDCA2, CD303-	BDCA2-	ANA870	556114
1133813		Lin1-		556115
1133815	BDCA2, CD303-	BDCA2-	ANA870	556115
1133822	BDCA2, CD303-	BDCA2-	ANA870	556116
1133835	HLADR+	HLA-DR+	ANA812	556118
1133837	CD11c+	CD11c+	ANA814	556118
1133840	CD40-	CD40-	ANA42	556118
1133841		Lin1-		556119
1133842	HLADR+	HLA-DR+	ANA812	556119
1133853	BDCA1-	CD1c-	ANA895	556120
1133857	HLADR+	HLA-DR+	ANA812	556122
1133863	CD3+	CD3+	ANA809	556125
1133869	CD8-	CD8-	ANA810	556126
1133890	CD8-	CD8-	ANA810	556130
